id,run_at,icao,forecast_date,high_f,low_f
1,2026-07-16T01:01:04Z,KATL,2026-07-15,88.7,72.8
2,2026-07-16T01:01:04Z,KATL,2026-07-16,88.8,74.2
3,2026-07-16T01:01:04Z,KATL,2026-07-17,91.9,73.1
4,2026-07-16T01:01:04Z,KATL,2026-07-18,94.2,76.2
5,2026-07-16T01:01:04Z,KATL,2026-07-19,98.1,77.1
6,2026-07-16T01:01:04Z,KATL,2026-07-20,100.2,77.6
7,2026-07-16T01:01:04Z,KATL,2026-07-21,101.4,79.5
8,2026-07-16T01:01:04Z,KAUS,2026-07-15,77.4,73.3
9,2026-07-16T01:01:04Z,KAUS,2026-07-16,88.9,72.4
10,2026-07-16T01:01:04Z,KAUS,2026-07-17,91.8,74.1
11,2026-07-16T01:01:04Z,KAUS,2026-07-18,94.1,73.4
12,2026-07-16T01:01:04Z,KAUS,2026-07-19,96.8,72.0
13,2026-07-16T01:01:04Z,KAUS,2026-07-20,98.1,71.1
14,2026-07-16T01:01:04Z,KAUS,2026-07-21,98.9,70.2
15,2026-07-16T01:01:04Z,KBOS,2026-07-15,84.9,72.2
16,2026-07-16T01:01:04Z,KBOS,2026-07-16,88.9,65.8
17,2026-07-16T01:01:04Z,KBOS,2026-07-17,82.4,63.2
18,2026-07-16T01:01:04Z,KBOS,2026-07-18,88.9,63.7
19,2026-07-16T01:01:04Z,KBOS,2026-07-19,81.5,66.8
20,2026-07-16T01:01:04Z,KBOS,2026-07-20,83.7,60.6
21,2026-07-16T01:01:04Z,KBOS,2026-07-21,82.2,69.3
29,2026-07-16T01:01:04Z,KDEN,2026-07-15,93.6,64.9
30,2026-07-16T01:01:04Z,KDEN,2026-07-16,90.6,66.6
31,2026-07-16T01:01:04Z,KDEN,2026-07-17,94.9,65.7
32,2026-07-16T01:01:04Z,KDEN,2026-07-18,96.5,64.0
33,2026-07-16T01:01:04Z,KDEN,2026-07-19,100.0,68.1
34,2026-07-16T01:01:04Z,KDEN,2026-07-20,100.2,67.4
35,2026-07-16T01:01:04Z,KDEN,2026-07-21,95.6,65.4
22,2026-07-16T01:01:04Z,KDFW,2026-07-15,88.8,72.1
23,2026-07-16T01:01:04Z,KDFW,2026-07-16,89.8,73.0
24,2026-07-16T01:01:04Z,KDFW,2026-07-17,94.4,73.5
25,2026-07-16T01:01:04Z,KDFW,2026-07-18,97.1,77.8
26,2026-07-16T01:01:04Z,KDFW,2026-07-19,98.9,79.2
27,2026-07-16T01:01:04Z,KDFW,2026-07-20,101.6,81.8
28,2026-07-16T01:01:04Z,KDFW,2026-07-21,103.0,82.9
