id,run_at,icao,forecast_date,high_f,low_f
1,2026-09-05T01:19:59Z,KATL,2026-09-04,94.0,75.9
2,2026-09-05T01:19:59Z,KATL,2026-09-05,99.5,75.8
3,2026-09-05T01:19:59Z,KATL,2026-09-06,99.9,76.1
4,2026-09-05T01:19:59Z,KATL,2026-09-07,85.7,73.8
5,2026-09-05T01:19:59Z,KATL,2026-09-08,88.8,71.7
6,2026-09-05T01:19:59Z,KATL,2026-09-09,92.7,73.1
7,2026-09-05T01:19:59Z,KATL,2026-09-10,96.8,78.2
8,2026-09-05T01:19:59Z,KAUS,2026-09-04,93.3,79.4
9,2026-09-05T01:19:59Z,KAUS,2026-09-05,96.7,78.3
10,2026-09-05T01:19:59Z,KAUS,2026-09-06,97.2,76.6
11,2026-09-05T01:19:59Z,KAUS,2026-09-07,101.8,76.6
12,2026-09-05T01:19:59Z,KAUS,2026-09-08,102.9,76.8
13,2026-09-05T01:19:59Z,KAUS,2026-09-09,97.8,76.5
14,2026-09-05T01:19:59Z,KAUS,2026-09-10,97.1,73.2
15,2026-09-05T01:19:59Z,KBOS,2026-09-04,78.5,64.2
16,2026-09-05T01:19:59Z,KBOS,2026-09-05,70.0,59.6
17,2026-09-05T01:19:59Z,KBOS,2026-09-06,71.3,55.1
18,2026-09-05T01:19:59Z,KBOS,2026-09-07,78.3,57.0
19,2026-09-05T01:19:59Z,KBOS,2026-09-08,78.5,63.7
20,2026-09-05T01:19:59Z,KBOS,2026-09-09,80.8,66.9
21,2026-09-05T01:19:59Z,KBOS,2026-09-10,73.8,58.1
113,2026-09-05T01:19:59Z,KDCA,2026-09-04,88.9,71.8
114,2026-09-05T01:19:59Z,KDCA,2026-09-05,83.2,70.2
115,2026-09-05T01:19:59Z,KDCA,2026-09-06,85.4,66.0
116,2026-09-05T01:19:59Z,KDCA,2026-09-07,86.7,67.2
117,2026-09-05T01:19:59Z,KDCA,2026-09-08,87.4,65.2
118,2026-09-05T01:19:59Z,KDCA,2026-09-09,93.3,65.8
119,2026-09-05T01:19:59Z,KDCA,2026-09-10,90.8,70.1
29,2026-09-05T01:19:59Z,KDEN,2026-09-04,91.5,60.0
30,2026-09-05T01:19:59Z,KDEN,2026-09-05,91.4,64.0
31,2026-09-05T01:19:59Z,KDEN,2026-09-06,90.2,62.0
32,2026-09-05T01:19:59Z,KDEN,2026-09-07,88.3,68.8
33,2026-09-05T01:19:59Z,KDEN,2026-09-08,84.8,64.3
34,2026-09-05T01:19:59Z,KDEN,2026-09-09,86.8,60.5
35,2026-09-05T01:19:59Z,KDEN,2026-09-10,90.6,61.4
36,2026-09-05T01:19:59Z,KIAH,2026-09-04,91.8,79.6
37,2026-09-05T01:19:59Z,KIAH,2026-09-05,93.9,77.8
38,2026-09-05T01:19:59Z,KIAH,2026-09-06,95.3,75.6
39,2026-09-05T01:19:59Z,KIAH,2026-09-07,98.2,82.2
40,2026-09-05T01:19:59Z,KIAH,2026-09-08,98.4,81.8
41,2026-09-05T01:19:59Z,KIAH,2026-09-09,95.8,81.6
42,2026-09-05T01:19:59Z,KIAH,2026-09-10,99.3,80.8
43,2026-09-05T01:19:59Z,KLAS,2026-09-04,96.7,75.1
44,2026-09-05T01:19:59Z,KLAS,2026-09-05,96.8,70.8
45,2026-09-05T01:19:59Z,KLAS,2026-09-06,78.8,68.1
46,2026-09-05T01:19:59Z,KLAS,2026-09-07,91.5,70.0
47,2026-09-05T01:19:59Z,KLAS,2026-09-08,96.9,82.1
48,2026-09-05T01:19:59Z,KLAS,2026-09-09,100.3,87.5
49,2026-09-05T01:19:59Z,KLAS,2026-09-10,93.1,78.5
50,2026-09-05T01:19:59Z,KLAX,2026-09-04,77.4,62.5
51,2026-09-05T01:19:59Z,KLAX,2026-09-05,78.1,58.5
52,2026-09-05T01:19:59Z,KLAX,2026-09-06,77.5,66.3
53,2026-09-05T01:19:59Z,KLAX,2026-09-07,81.1,73.2
54,2026-09-05T01:19:59Z,KLAX,2026-09-08,82.4,72.8
55,2026-09-05T01:19:59Z,KLAX,2026-09-09,81.1,75.9
