id,run_at,icao,forecast_date,high_f,low_f
1,2026-08-24T01:51:03Z,KATL,2026-08-23,91.2,73.8
2,2026-08-24T01:51:03Z,KATL,2026-08-24,92.9,69.5
3,2026-08-24T01:51:03Z,KATL,2026-08-25,97.0,71.6
4,2026-08-24T01:51:03Z,KATL,2026-08-26,95.8,74.0
5,2026-08-24T01:51:03Z,KATL,2026-08-27,78.0,71.8
6,2026-08-24T01:51:03Z,KATL,2026-08-28,87.0,71.1
7,2026-08-24T01:51:03Z,KATL,2026-08-29,92.4,74.9
8,2026-08-24T01:51:03Z,KAUS,2026-08-23,102.9,74.8
9,2026-08-24T01:51:03Z,KAUS,2026-08-24,102.5,76.4
10,2026-08-24T01:51:03Z,KAUS,2026-08-25,106.2,75.6
11,2026-08-24T01:51:03Z,KAUS,2026-08-26,106.5,74.8
12,2026-08-24T01:51:03Z,KAUS,2026-08-27,104.7,76.6
13,2026-08-24T01:51:03Z,KAUS,2026-08-28,103.5,73.9
14,2026-08-24T01:51:03Z,KAUS,2026-08-29,103.3,76.1
15,2026-08-24T01:51:03Z,KBOS,2026-08-23,70.1,64.9
16,2026-08-24T01:51:03Z,KBOS,2026-08-24,83.3,63.1
17,2026-08-24T01:51:03Z,KBOS,2026-08-25,80.6,62.0
18,2026-08-24T01:51:03Z,KBOS,2026-08-26,75.6,61.7
19,2026-08-24T01:51:03Z,KBOS,2026-08-27,82.8,65.1
20,2026-08-24T01:51:03Z,KBOS,2026-08-28,71.4,67.3
21,2026-08-24T01:51:03Z,KBOS,2026-08-29,79.6,66.4
106,2026-08-24T01:51:03Z,KDCA,2026-08-23,84.3,66.0
107,2026-08-24T01:51:03Z,KDCA,2026-08-24,84.0,64.3
108,2026-08-24T01:51:03Z,KDCA,2026-08-25,84.8,61.7
109,2026-08-24T01:51:03Z,KDCA,2026-08-26,89.0,68.7
110,2026-08-24T01:51:03Z,KDCA,2026-08-27,78.6,69.4
111,2026-08-24T01:51:03Z,KDCA,2026-08-28,93.0,70.1
112,2026-08-24T01:51:03Z,KDCA,2026-08-29,92.9,72.4
29,2026-08-24T01:51:03Z,KDEN,2026-08-23,91.8,68.4
30,2026-08-24T01:51:03Z,KDEN,2026-08-24,91.3,64.5
31,2026-08-24T01:51:03Z,KDEN,2026-08-25,86.1,62.2
32,2026-08-24T01:51:03Z,KDEN,2026-08-26,86.8,63.2
33,2026-08-24T01:51:03Z,KDEN,2026-08-27,89.7,60.9
34,2026-08-24T01:51:03Z,KDEN,2026-08-28,93.5,66.1
35,2026-08-24T01:51:03Z,KDEN,2026-08-29,88.6,65.9
22,2026-08-24T01:51:03Z,KDFW,2026-08-23,108.5,83.1
23,2026-08-24T01:51:03Z,KDFW,2026-08-24,106.8,83.8
24,2026-08-24T01:51:03Z,KDFW,2026-08-25,105.7,84.1
25,2026-08-24T01:51:03Z,KDFW,2026-08-26,101.6,83.7
26,2026-08-24T01:51:03Z,KDFW,2026-08-27,103.5,86.4
27,2026-08-24T01:51:03Z,KDFW,2026-08-28,106.8,88.6
28,2026-08-24T01:51:03Z,KDFW,2026-08-29,107.0,87.2
36,2026-08-24T01:51:03Z,KIAH,2026-08-23,101.2,80.7
37,2026-08-24T01:51:03Z,KIAH,2026-08-24,101.1,76.9
38,2026-08-24T01:51:03Z,KIAH,2026-08-25,102.1,77.5
39,2026-08-24T01:51:03Z,KIAH,2026-08-26,100.7,82.5
40,2026-08-24T01:51:03Z,KIAH,2026-08-27,103.0,82.2
41,2026-08-24T01:51:03Z,KIAH,2026-08-28,101.2,82.2
42,2026-08-24T01:51:03Z,KIAH,2026-08-29,102.1,82.3
43,2026-08-24T01:51:03Z,KLAX,2026-08-23,84.0,65.3
44,2026-08-24T01:51:03Z,KLAX,2026-08-24,82.1,62.2
45,2026-08-24T01:51:03Z,KLAX,2026-08-25,85.8,62.7
46,2026-08-24T01:51:03Z,KLAX,2026-08-26,89.2,78.8
47,2026-08-24T01:51:03Z,KLAX,2026-08-27,85.6,77.1
48,2026-08-24T01:51:03Z,KLAX,2026-08-28,85.9,77.0
49,2026-08-24T01:51:03Z,KLAX,2026-08-29,86.2,76.5
50,2026-08-24T01:51:03Z,KMIA,2026-08-23,91.6,77.9
51,2026-08-24T01:51:03Z,KMIA,2026-08-24,90.3,76.7
52,2026-08-24T01:51:03Z,KMIA,2026-08-25,93.0,76.3
53,2026-08-24T01:51:03Z,KMIA,2026-08-26,92.8,83.4
54,2026-08-24T01:51:03Z,KMIA,2026-08-27,93.3,84.9
55,2026-08-24T01:51:03Z,KMIA,2026-08-28,93.0,85.4
56,2026-08-24T01:51:03Z,KMIA,2026-08-29,92.4,85.2
57,2026-08-24T01:51:03Z,KMSP,2026-08-23,79.5,53.2
58,2026-08-24T01:51:03Z,KMSP,2026-08-24,83.7,57.2
59,2026-08-24T01:51:03Z,KMSP,2026-08-25,96.0,68.3
60,2026-08-24T01:51:03Z,KMSP,2026-08-26,88.6,67.9
61,2026-08-24T01:51:03Z,KMSP,2026-08-27,84.8,63.6
62,2026-08-24T01:51:03Z,KMSP,2026-08-28,83.9,58.2
63,2026-08-24T01:51:03Z,KMSP,2026-08-29,85.9,64.5
64,2026-08-24T01:51:03Z,KNYC,2026-08-23,81.1,67.5
65,2026-08-24T01:51:03Z,KNYC,2026-08-24,80.0,62.9
66,2026-08-24T01:51:03Z,KNYC,2026-08-25,78.3,59.5
67,2026-08-24T01:51:03Z,KNYC,2026-08-26,85.3,65.3
68,2026-08-24T01:51:03Z,KNYC,2026-08-27,83.7,72.3
69,2026-08-24T01:51:03Z,KNYC,2026-08-28,88.2,72.7
70,2026-08-24T01:51:03Z,KNYC,2026-08-29,89.1,72.9
71,2026-08-24T01:51:03Z,KOKC,2026-08-23,102.0,74.1
72,2026-08-24T01:51:03Z,KOKC,2026-08-24,106.1,80.4
73,2026-08-24T01:51:03Z,KOKC,2026-08-25,106.9,79.5
74,2026-08-24T01:51:03Z,KOKC,2026-08-26,100.8,76.8
75,2026-08-24T01:51:03Z,KOKC,2026-08-27,102.6,76.6
76,2026-08-24T01:51:03Z,KOKC,2026-08-28,107.0,73.0
77,2026-08-24T01:51:03Z,KOKC,2026-08-29,110.0,76.2
78,2026-08-24T01:51:03Z,KPHL,2026-08-23,82.7,66.9
79,2026-08-24T01:51:03Z,KPHL,2026-08-24,82.2,62.4
80,2026-08-24T01:51:03Z,KPHL,2026-08-25,82.6,60.2
