id,run_at,icao,forecast_date,high_f,low_f
1,2026-07-17T01:05:31Z,KATL,2026-07-16,90.1,73.1
2,2026-07-17T01:05:31Z,KATL,2026-07-17,92.1,74.9
3,2026-07-17T01:05:31Z,KATL,2026-07-18,93.7,75.0
4,2026-07-17T01:05:31Z,KATL,2026-07-19,95.1,75.4
5,2026-07-17T01:05:31Z,KATL,2026-07-20,100.1,76.7
6,2026-07-17T01:05:31Z,KATL,2026-07-21,99.0,79.8
7,2026-07-17T01:05:31Z,KATL,2026-07-22,102.7,76.2
8,2026-07-17T01:05:31Z,KAUS,2026-07-16,88.6,74.7
9,2026-07-17T01:05:31Z,KAUS,2026-07-17,93.8,74.9
10,2026-07-17T01:05:31Z,KAUS,2026-07-18,95.2,75.6
11,2026-07-17T01:05:31Z,KAUS,2026-07-19,97.3,73.2
12,2026-07-17T01:05:31Z,KAUS,2026-07-20,98.8,70.9
13,2026-07-17T01:05:31Z,KAUS,2026-07-21,99.3,72.0
14,2026-07-17T01:05:31Z,KAUS,2026-07-22,101.1,73.4
15,2026-07-17T01:05:31Z,KBOS,2026-07-16,89.5,65.5
16,2026-07-17T01:05:31Z,KBOS,2026-07-17,86.6,62.2
17,2026-07-17T01:05:31Z,KBOS,2026-07-18,88.0,64.1
18,2026-07-17T01:05:31Z,KBOS,2026-07-19,81.3,68.2
19,2026-07-17T01:05:31Z,KBOS,2026-07-20,76.8,61.0
20,2026-07-17T01:05:31Z,KBOS,2026-07-21,81.3,63.5
21,2026-07-17T01:05:31Z,KBOS,2026-07-22,82.6,64.1
99,2026-07-17T01:05:31Z,KDCA,2026-07-16,98.5,79.3
100,2026-07-17T01:05:31Z,KDCA,2026-07-17,97.0,73.5
101,2026-07-17T01:05:31Z,KDCA,2026-07-18,100.3,73.7
102,2026-07-17T01:05:31Z,KDCA,2026-07-19,87.6,73.7
103,2026-07-17T01:05:31Z,KDCA,2026-07-20,86.8,67.4
104,2026-07-17T01:05:31Z,KDCA,2026-07-21,97.6,71.4
105,2026-07-17T01:05:31Z,KDCA,2026-07-22,85.8,69.9
29,2026-07-17T01:05:31Z,KDEN,2026-07-16,91.5,68.2
30,2026-07-17T01:05:31Z,KDEN,2026-07-17,91.5,68.0
31,2026-07-17T01:05:31Z,KDEN,2026-07-18,96.0,65.4
32,2026-07-17T01:05:31Z,KDEN,2026-07-19,100.3,66.5
33,2026-07-17T01:05:31Z,KDEN,2026-07-20,101.4,67.7
34,2026-07-17T01:05:31Z,KDEN,2026-07-21,89.7,65.4
35,2026-07-17T01:05:31Z,KDEN,2026-07-22,96.4,67.9
22,2026-07-17T01:05:31Z,KDFW,2026-07-16,92.3,74.0
23,2026-07-17T01:05:31Z,KDFW,2026-07-17,91.4,74.6
24,2026-07-17T01:05:31Z,KDFW,2026-07-18,95.3,74.0
25,2026-07-17T01:05:31Z,KDFW,2026-07-19,99.2,79.8
26,2026-07-17T01:05:31Z,KDFW,2026-07-20,101.6,82.8
27,2026-07-17T01:05:31Z,KDFW,2026-07-21,104.6,83.2
28,2026-07-17T01:05:31Z,KDFW,2026-07-22,107.7,85.3
36,2026-07-17T01:05:31Z,KIAH,2026-07-16,93.7,77.2
37,2026-07-17T01:05:31Z,KIAH,2026-07-17,95.1,75.7
38,2026-07-17T01:05:31Z,KIAH,2026-07-18,94.2,76.4
39,2026-07-17T01:05:31Z,KIAH,2026-07-19,99.1,77.7
40,2026-07-17T01:05:31Z,KIAH,2026-07-20,101.6,77.5
41,2026-07-17T01:05:31Z,KIAH,2026-07-21,101.1,79.1
42,2026-07-17T01:05:31Z,KIAH,2026-07-22,101.2,80.5
43,2026-07-17T01:05:31Z,KLAX,2026-07-16,83.2,66.1
44,2026-07-17T01:05:31Z,KLAX,2026-07-17,84.4,67.6
45,2026-07-17T01:05:31Z,KLAX,2026-07-18,80.0,65.6
46,2026-07-17T01:05:31Z,KLAX,2026-07-19,81.3,70.8
47,2026-07-17T01:05:31Z,KLAX,2026-07-20,79.5,70.3
48,2026-07-17T01:05:31Z,KLAX,2026-07-21,80.7,73.0
49,2026-07-17T01:05:31Z,KLAX,2026-07-22,78.0,71.9
50,2026-07-17T01:05:31Z,KMIA,2026-07-16,95.3,80.8
51,2026-07-17T01:05:31Z,KMIA,2026-07-17,96.6,78.7
52,2026-07-17T01:05:31Z,KMIA,2026-07-18,91.7,77.0
53,2026-07-17T01:05:31Z,KMIA,2026-07-19,92.4,83.4
54,2026-07-17T01:05:31Z,KMIA,2026-07-20,91.7,83.6
55,2026-07-17T01:05:31Z,KMIA,2026-07-21,92.2,83.6
56,2026-07-17T01:05:31Z,KMIA,2026-07-22,92.5,84.0
57,2026-07-17T01:05:31Z,KMSP,2026-07-16,92.3,71.9
58,2026-07-17T01:05:31Z,KMSP,2026-07-17,97.8,72.7
59,2026-07-17T01:05:31Z,KMSP,2026-07-18,92.7,71.5
60,2026-07-17T01:05:31Z,KMSP,2026-07-19,92.9,71.0
61,2026-07-17T01:05:31Z,KMSP,2026-07-20,102.5,71.0
62,2026-07-17T01:05:31Z,KMSP,2026-07-21,83.4,63.4
63,2026-07-17T01:05:31Z,KMSP,2026-07-22,81.4,58.0
64,2026-07-17T01:05:31Z,KOKC,2026-07-16,84.1,68.2
