id,run_at,icao,forecast_date,high_f,low_f
1,2026-06-01T01:24:39Z,KATL,2026-05-31,73.8,65.4
2,2026-06-01T01:24:39Z,KATL,2026-06-01,85.4,64.8
3,2026-06-01T01:24:39Z,KATL,2026-06-02,79.8,60.1
4,2026-06-01T01:24:39Z,KATL,2026-06-03,78.0,55.6
5,2026-06-01T01:24:39Z,KATL,2026-06-04,82.3,58.7
6,2026-06-01T01:24:39Z,KATL,2026-06-05,87.0,63.6
7,2026-06-01T01:24:39Z,KATL,2026-06-06,90.3,67.9
8,2026-06-01T01:24:39Z,KAUS,2026-05-31,89.5,70.0
9,2026-06-01T01:24:39Z,KAUS,2026-06-01,91.4,74.6
10,2026-06-01T01:24:39Z,KAUS,2026-06-02,93.7,71.2
11,2026-06-01T01:24:39Z,KAUS,2026-06-03,88.2,68.5
12,2026-06-01T01:24:39Z,KAUS,2026-06-04,87.1,70.3
13,2026-06-01T01:24:39Z,KAUS,2026-06-05,86.4,70.7
14,2026-06-01T01:24:39Z,KAUS,2026-06-06,87.6,71.3
106,2026-06-01T01:24:39Z,KDCA,2026-05-31,77.5,50.1
107,2026-06-01T01:24:39Z,KDCA,2026-06-01,80.6,59.4
108,2026-06-01T01:24:39Z,KDCA,2026-06-02,77.3,56.1
109,2026-06-01T01:24:39Z,KDCA,2026-06-03,80.5,56.6
110,2026-06-01T01:24:39Z,KDCA,2026-06-04,88.8,60.9
111,2026-06-01T01:24:39Z,KDCA,2026-06-05,93.4,62.5
112,2026-06-01T01:24:39Z,KDCA,2026-06-06,95.4,70.2
22,2026-06-01T01:24:39Z,KDFW,2026-05-31,94.6,74.9
23,2026-06-01T01:24:39Z,KDFW,2026-06-01,94.8,73.9
24,2026-06-01T01:24:39Z,KDFW,2026-06-02,98.0,73.3
25,2026-06-01T01:24:39Z,KDFW,2026-06-03,89.7,72.6
26,2026-06-01T01:24:39Z,KDFW,2026-06-04,90.2,72.6
27,2026-06-01T01:24:39Z,KDFW,2026-06-05,89.3,74.6
28,2026-06-01T01:24:39Z,KDFW,2026-06-06,89.9,75.3
29,2026-06-01T01:24:39Z,KIAH,2026-05-31,90.6,76.0
30,2026-06-01T01:24:39Z,KIAH,2026-06-01,91.1,75.1
31,2026-06-01T01:24:39Z,KIAH,2026-06-02,94.9,75.7
32,2026-06-01T01:24:39Z,KIAH,2026-06-03,92.6,74.8
33,2026-06-01T01:24:39Z,KIAH,2026-06-04,87.7,73.9
34,2026-06-01T01:24:39Z,KIAH,2026-06-05,89.7,74.4
35,2026-06-01T01:24:39Z,KIAH,2026-06-06,88.4,76.5
36,2026-06-01T01:24:39Z,KLAS,2026-05-31,94.0,68.9
37,2026-06-01T01:24:39Z,KLAS,2026-06-01,99.5,66.3
38,2026-06-01T01:24:39Z,KLAS,2026-06-02,100.1,67.0
39,2026-06-01T01:24:39Z,KLAS,2026-06-03,102.1,80.5
40,2026-06-01T01:24:39Z,KLAS,2026-06-04,101.7,80.7
41,2026-06-01T01:24:39Z,KLAS,2026-06-05,101.6,80.5
42,2026-06-01T01:24:39Z,KLAS,2026-06-06,99.5,78.5
43,2026-06-01T01:24:39Z,KLAX,2026-05-31,70.9,56.1
44,2026-06-01T01:24:39Z,KLAX,2026-06-01,70.3,53.6
45,2026-06-01T01:24:39Z,KLAX,2026-06-02,72.8,56.3
46,2026-06-01T01:24:39Z,KLAX,2026-06-03,73.7,63.3
47,2026-06-01T01:24:39Z,KLAX,2026-06-04,76.4,64.9
48,2026-06-01T01:24:39Z,KLAX,2026-06-05,72.9,63.6
49,2026-06-01T01:24:39Z,KLAX,2026-06-06,71.7,63.1
15,2026-06-01T01:24:39Z,KMDW,2026-05-31,73.9,53.7
16,2026-06-01T01:24:39Z,KMDW,2026-06-01,74.0,57.1
17,2026-06-01T01:24:39Z,KMDW,2026-06-02,74.3,53.5
18,2026-06-01T01:24:39Z,KMDW,2026-06-03,81.9,56.9
19,2026-06-01T01:24:39Z,KMDW,2026-06-04,84.4,62.1
20,2026-06-01T01:24:39Z,KMDW,2026-06-05,83.3,66.8
21,2026-06-01T01:24:39Z,KMDW,2026-06-06,89.4,68.4
50,2026-06-01T01:24:39Z,KMIA,2026-05-31,93.6,78.1
51,2026-06-01T01:24:39Z,KMIA,2026-06-01,92.2,75.8
52,2026-06-01T01:24:39Z,KMIA,2026-06-02,95.9,76.3
53,2026-06-01T01:24:39Z,KMIA,2026-06-03,91.0,80.0
54,2026-06-01T01:24:39Z,KMIA,2026-06-04,82.5,77.0
55,2026-06-01T01:24:39Z,KMIA,2026-06-05,83.1,77.3
56,2026-06-01T01:24:39Z,KMIA,2026-06-06,88.4,78.0
57,2026-06-01T01:24:39Z,KMSP,2026-05-31,71.1,61.1
58,2026-06-01T01:24:39Z,KMSP,2026-06-01,83.3,60.6
59,2026-06-01T01:24:39Z,KMSP,2026-06-02,79.6,61.3
60,2026-06-01T01:24:39Z,KMSP,2026-06-03,79.1,58.0
61,2026-06-01T01:24:39Z,KMSP,2026-06-04,67.2,61.4
62,2026-06-01T01:24:39Z,KMSP,2026-06-05,84.8,60.2
63,2026-06-01T01:24:39Z,KMSP,2026-06-06,77.4,64.9
64,2026-06-01T01:24:39Z,KMSY,2026-05-31,89.3,74.2
65,2026-06-01T01:24:39Z,KMSY,2026-06-01,86.8,73.7
66,2026-06-01T01:24:39Z,KMSY,2026-06-02,91.0,73.5
67,2026-06-01T01:24:39Z,KMSY,2026-06-03,81.5,72.1
68,2026-06-01T01:24:39Z,KMSY,2026-06-04,80.9,73.2
69,2026-06-01T01:24:39Z,KMSY,2026-06-05,87.0,71.6
70,2026-06-01T01:24:39Z,KMSY,2026-06-06,86.0,72.1
71,2026-06-01T01:24:39Z,KNYC,2026-05-31,77.4,46.0
72,2026-06-01T01:24:39Z,KNYC,2026-06-01,71.2,54.1
73,2026-06-01T01:24:39Z,KNYC,2026-06-02,78.1,47.3
74,2026-06-01T01:24:39Z,KNYC,2026-06-03,82.4,59.2
75,2026-06-01T01:24:39Z,KNYC,2026-06-04,88.4,64.6
76,2026-06-01T01:24:39Z,KNYC,2026-06-05,90.5,69.1
77,2026-06-01T01:24:39Z,KNYC,2026-06-06,87.3,72.7
78,2026-06-01T01:24:39Z,KPHL,2026-05-31,76.7,48.5
79,2026-06-01T01:24:39Z,KPHL,2026-06-01,77.9,56.8
80,2026-06-01T01:24:39Z,KPHL,2026-06-02,76.9,50.0
81,2026-06-01T01:24:39Z,KPHL,2026-06-03,82.3,58.9
82,2026-06-01T01:24:39Z,KPHL,2026-06-04,86.4,62.5
83,2026-06-01T01:24:39Z,KPHL,2026-06-05,90.0,65.7
84,2026-06-01T01:24:39Z,KPHL,2026-06-06,89.2,72.4
85,2026-06-01T01:24:39Z,KPHX,2026-05-31,97.8,69.1
86,2026-06-01T01:24:39Z,KPHX,2026-06-01,102.6,67.6
87,2026-06-01T01:24:39Z,KPHX,2026-06-02,102.6,70.8
88,2026-06-01T01:24:39Z,KPHX,2026-06-03,104.0,84.2
89,2026-06-01T01:24:39Z,KPHX,2026-06-04,105.1,85.5
90,2026-06-01T01:24:39Z,KPHX,2026-06-05,103.8,86.4
91,2026-06-01T01:24:39Z,KPHX,2026-06-06,101.2,84.0
92,2026-06-01T01:24:39Z,KSAT,2026-05-31,87.2,71.8
93,2026-06-01T01:24:39Z,KSAT,2026-06-01,89.3,73.6
94,2026-06-01T01:24:39Z,KSAT,2026-06-02,93.7,74.2
95,2026-06-01T01:24:39Z,KSAT,2026-06-03,89.4,71.6
96,2026-06-01T01:24:39Z,KSAT,2026-06-04,88.2,71.4
97,2026-06-01T01:24:39Z,KSAT,2026-06-05,90.1,71.4
98,2026-06-01T01:24:39Z,KSAT,2026-06-06,89.7,73.0
99,2026-06-01T01:24:39Z,KSFO,2026-05-31,71.3,47.2
100,2026-06-01T01:24:39Z,KSFO,2026-06-01,73.7,50.5
101,2026-06-01T01:24:39Z,KSFO,2026-06-02,67.1,50.3
102,2026-06-01T01:24:39Z,KSFO,2026-06-03,68.5,54.5
103,2026-06-01T01:24:39Z,KSFO,2026-06-04,67.2,55.2
104,2026-06-01T01:24:39Z,KSFO,2026-06-05,64.7,53.2
105,2026-06-01T01:24:39Z,KSFO,2026-06-06,62.7,53.6
