id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL04-T94,93° or below,-999.0,93.0,21,28,72,79,1544.11,high
2,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL04-T101,102° or above,102.0,999.0,0,2,98,100,762.5,high
3,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL04-B98.5,98° to 99°,98.0,99.0,10,11,89,90,89.44,high
4,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL04-B96.5,96° to 97°,96.0,97.0,21,23,77,79,156.6,high
5,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL04-B94.5,94° to 95°,94.0,95.0,38,39,61,62,251.58,high
6,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL04-B100.5,100° to 101°,100.0,101.0,1,2,98,99,287.0,high
7,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL03-T94,93° or below,-999.0,93.0,0,1,99,100,16153.97,high
8,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL03-T101,102° or above,102.0,999.0,0,1,99,100,592.08,high
9,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL03-B98.5,98° to 99°,98.0,99.0,0,1,99,100,10940.65,high
10,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL03-B96.5,96° to 97°,96.0,97.0,0,1,99,100,8325.65,high
11,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL03-B94.5,94° to 95°,94.0,95.0,99,100,0,1,27402.27,high
12,2026-07-04T00:14:13Z,KATL,2026-07-04,KXHIGHTATL-26JUL03-B100.5,100° to 101°,100.0,101.0,0,1,99,100,2557.78,high
13,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL04-T78,79° or above,79.0,999.0,7,8,92,93,507.2,low
14,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL04-T71,70° or below,-999.0,70.0,1,5,95,99,130.0,low
15,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL04-B77.5,77° to 78°,77.0,78.0,14,15,85,86,460.0,low
16,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL04-B75.5,75° to 76°,75.0,76.0,44,53,47,56,51.0,low
17,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL04-B73.5,73° to 74°,73.0,74.0,23,29,71,77,221.0,low
18,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL04-B71.5,71° to 72°,71.0,72.0,3,4,96,97,173.97,low
19,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL03-T79,80° or above,80.0,999.0,0,1,99,100,1898.31,low
20,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL03-T72,71° or below,-999.0,71.0,0,1,99,100,2082.2,low
21,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL03-B78.5,78° to 79°,78.0,79.0,0,1,99,100,3037.17,low
22,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL03-B76.5,76° to 77°,76.0,77.0,90,94,6,10,3623.34,low
23,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL03-B74.5,74° to 75°,74.0,75.0,7,8,92,93,6293.97,low
24,2026-07-04T00:14:13Z,KATL,2026-07-04,KXLOWTATL-26JUL03-B72.5,72° to 73°,72.0,73.0,0,2,98,100,1598.81,low
25,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL04-T95,94° or below,-999.0,94.0,2,3,97,98,565.86,high
26,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL04-T102,103° or above,103.0,999.0,0,1,99,100,573.38,high
27,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL04-B99.5,99° to 100°,99.0,100.0,56,62,38,44,3295.78,high
28,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL04-B97.5,97° to 98°,97.0,98.0,35,36,64,65,1110.77,high
29,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL04-B95.5,95° to 96°,95.0,96.0,4,5,95,96,898.02,high
30,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL04-B101.5,101° to 102°,101.0,102.0,1,2,98,99,526.93,high
31,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL03-T94,93° or below,-999.0,93.0,0,1,99,100,2800.0,high
32,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL03-T101,102° or above,102.0,999.0,0,1,99,100,3158.22,high
33,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL03-B98.5,98° to 99°,98.0,99.0,99,100,0,1,12891.16,high
34,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL03-B96.5,96° to 97°,96.0,97.0,0,1,99,100,11955.17,high
35,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL03-B94.5,94° to 95°,94.0,95.0,0,1,99,100,11437.58,high
36,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXHIGHAUS-26JUL03-B100.5,100° to 101°,100.0,101.0,0,1,99,100,3562.14,high
37,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL04-T77,78° or above,78.0,999.0,1,5,95,99,2138.58,low
38,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL04-T70,69° or below,-999.0,69.0,1,6,94,99,224.0,low
39,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL04-B76.5,76° to 77°,76.0,77.0,32,39,61,68,679.54,low
40,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL04-B74.5,74° to 75°,74.0,75.0,37,45,55,63,1312.43,low
41,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL04-B72.5,72° to 73°,72.0,73.0,13,19,81,87,1371.52,low
42,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL04-B70.5,70° to 71°,70.0,71.0,4,5,95,96,607.0,low
43,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL03-T77,78° or above,78.0,999.0,0,1,99,100,649.0,low
44,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL03-T70,69° or below,-999.0,69.0,0,1,99,100,964.32,low
45,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL03-B76.5,76° to 77°,76.0,77.0,0,1,99,100,3898.32,low
46,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL03-B74.5,74° to 75°,74.0,75.0,0,1,99,100,8296.34,low
47,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL03-B72.5,72° to 73°,72.0,73.0,98,99,1,2,5374.25,low
48,2026-07-04T00:14:13Z,KAUS,2026-07-04,KXLOWTAUS-26JUL03-B70.5,70° to 71°,70.0,71.0,0,1,99,100,1428.14,low
49,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL04-T98,99° or above,99.0,999.0,7,8,92,93,1566.27,high
50,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL04-T91,90° or below,-999.0,90.0,8,9,91,92,801.5,high
51,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL04-B97.5,97° to 98°,97.0,98.0,15,16,84,85,2812.0,high
52,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL04-B95.5,95° to 96°,95.0,96.0,23,24,76,77,977.63,high
53,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL04-B93.5,93° to 94°,93.0,94.0,30,31,69,70,385.25,high
54,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL04-B91.5,91° to 92°,91.0,92.0,14,17,83,86,534.0,high
55,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL03-T99,98° or below,-999.0,98.0,0,1,99,100,34158.33,high
56,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL03-T106,107° or above,107.0,999.0,0,1,99,100,1611.18,high
57,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL03-B99.5,99° to 100°,99.0,100.0,99,100,0,1,13598.28,high
58,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL03-B105.5,105° to 106°,105.0,106.0,0,1,99,100,1845.81,high
59,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL03-B103.5,103° to 104°,103.0,104.0,0,1,99,100,4300.18,high
60,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXHIGHTBOS-26JUL03-B101.5,101° to 102°,101.0,102.0,0,1,99,100,13122.4,high
61,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL04-T76,77° or above,77.0,999.0,52,61,39,48,138.67,low
62,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL04-T69,68° or below,-999.0,68.0,0,2,98,100,109.0,low
63,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL04-B75.5,75° to 76°,75.0,76.0,28,29,71,72,445.0,low
64,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL04-B73.5,73° to 74°,73.0,74.0,4,6,94,96,371.91,low
65,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL04-B71.5,71° to 72°,71.0,72.0,3,8,92,97,433.0,low
66,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL04-B69.5,69° to 70°,69.0,70.0,2,8,92,98,80.0,low
67,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL03-T76,77° or above,77.0,999.0,97,99,1,3,1564.88,low
68,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL03-T69,68° or below,-999.0,68.0,0,1,99,100,241.15,low
69,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL03-B75.5,75° to 76°,75.0,76.0,1,2,98,99,698.39,low
70,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL03-B73.5,73° to 74°,73.0,74.0,0,2,98,100,37.0,low
71,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL03-B71.5,71° to 72°,71.0,72.0,0,1,99,100,46.0,low
72,2026-07-04T00:14:13Z,KBOS,2026-07-04,KXLOWTBOS-26JUL03-B69.5,69° to 70°,69.0,70.0,0,1,99,100,231.15,low
457,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL04-T107,108° or above,108.0,999.0,0,1,99,100,961.0,high
458,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL04-T100,99° or below,-999.0,99.0,26,27,73,74,821.99,high
459,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL04-B106.5,106° to 107°,106.0,107.0,3,5,95,97,167.74,high
460,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL04-B104.5,104° to 105°,104.0,105.0,13,14,86,87,162.81,high
461,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL04-B102.5,102° to 103°,102.0,103.0,32,33,67,68,300.32,high
462,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL04-B100.5,100° to 101°,100.0,101.0,28,29,71,72,508.71,high
463,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL03-T108,109° or above,109.0,999.0,0,1,99,100,2484.97,high
464,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL03-T101,100° or below,-999.0,100.0,0,1,99,100,17540.88,high
465,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL03-B107.5,107° to 108°,107.0,108.0,0,1,99,100,1572.09,high
466,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL03-B105.5,105° to 106°,105.0,106.0,0,1,99,100,4216.76,high
467,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL03-B103.5,103° to 104°,103.0,104.0,0,1,99,100,10285.33,high
468,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXHIGHTDC-26JUL03-B101.5,101° to 102°,101.0,102.0,99,100,0,1,10760.08,high
469,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXLOWTDC-26JUL04-T81,82° or above,82.0,999.0,37,40,60,63,116.21,low
470,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXLOWTDC-26JUL04-T74,73° or below,-999.0,73.0,0,4,96,100,2368.0,low
471,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXLOWTDC-26JUL04-B80.5,80° to 81°,80.0,81.0,20,29,71,80,58.74,low
472,2026-07-04T00:14:13Z,KDCA,2026-07-04,KXLOWTDC-26JUL04-B78.5,78° to 79°,78.0,79.0,21,26,74,79,439.0,low
