id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG09-T95,96° or above,96.0,999.0,3,4,96,97,640.57,high
2,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG09-T88,87° or below,-999.0,87.0,5,6,94,95,525.97,high
3,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG09-B94.5,94° to 95°,94.0,95.0,10,11,89,90,276.03,high
4,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG09-B92.5,92° to 93°,92.0,93.0,40,41,59,60,754.31,high
5,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG09-B90.5,90° to 91°,90.0,91.0,28,29,71,72,399.67,high
6,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG09-B88.5,88° to 89°,88.0,89.0,8,9,91,92,353.47,high
7,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG08-T94,95° or above,95.0,999.0,0,1,99,100,1534.91,high
8,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG08-T87,86° or below,-999.0,86.0,0,1,99,100,1723.65,high
9,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG08-B93.5,93° to 94°,93.0,94.0,0,1,99,100,8459.46,high
10,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG08-B91.5,91° to 92°,91.0,92.0,99,100,0,1,9009.92,high
11,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG08-B89.5,89° to 90°,89.0,90.0,0,1,99,100,6638.25,high
12,2026-08-09T02:21:46Z,KATL,2026-08-09,KXHIGHTATL-26AUG08-B87.5,87° to 88°,87.0,88.0,0,1,99,100,2828.16,high
13,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG09-T74,75° or above,75.0,999.0,12,13,87,88,32.47,low
14,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG09-T67,66° or below,-999.0,66.0,1,2,98,99,90.0,low
15,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG09-B73.5,73° to 74°,73.0,74.0,53,56,44,47,449.17,low
16,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG09-B71.5,71° to 72°,71.0,72.0,30,31,69,70,919.2,low
17,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG09-B69.5,69° to 70°,69.0,70.0,2,3,97,98,2.0,low
18,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG09-B67.5,67° to 68°,67.0,68.0,1,2,98,99,12.0,low
19,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG08-T73,74° or above,74.0,999.0,0,1,99,100,1354.52,low
20,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG08-T66,65° or below,-999.0,65.0,0,1,99,100,233.9,low
21,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG08-B72.5,72° to 73°,72.0,73.0,89,94,6,11,2315.52,low
22,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG08-B70.5,70° to 71°,70.0,71.0,2,9,91,98,1026.64,low
23,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG08-B68.5,68° to 69°,68.0,69.0,1,2,98,99,272.12,low
24,2026-08-09T02:21:46Z,KATL,2026-08-09,KXLOWTATL-26AUG08-B66.5,66° to 67°,66.0,67.0,0,1,99,100,236.77,low
25,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG09-T95,94° or below,-999.0,94.0,2,3,97,98,666.4,high
26,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG09-T102,103° or above,103.0,999.0,1,2,98,99,209.39,high
27,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG09-B99.5,99° to 100°,99.0,100.0,51,52,48,49,1606.28,high
28,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG09-B97.5,97° to 98°,97.0,98.0,38,39,61,62,1050.54,high
29,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG09-B95.5,95° to 96°,95.0,96.0,4,5,95,96,201.69,high
30,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG09-B101.5,101° to 102°,101.0,102.0,6,7,93,94,389.17,high
31,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG08-T95,94° or below,-999.0,94.0,0,1,99,100,1602.21,high
32,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG08-T102,103° or above,103.0,999.0,0,1,99,100,584.05,high
33,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG08-B99.5,99° to 100°,99.0,100.0,99,100,0,1,17876.26,high
34,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG08-B97.5,97° to 98°,97.0,98.0,0,1,99,100,23881.04,high
35,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG08-B95.5,95° to 96°,95.0,96.0,0,1,99,100,3545.97,high
36,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXHIGHAUS-26AUG08-B101.5,101° to 102°,101.0,102.0,0,1,99,100,3839.46,high
37,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG09-T78,79° or above,79.0,999.0,2,4,96,98,249.1,low
38,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG09-T71,70° or below,-999.0,70.0,2,4,96,98,438.1,low
39,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG09-B77.5,77° to 78°,77.0,78.0,5,7,93,95,169.2,low
40,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG09-B75.5,75° to 76°,75.0,76.0,32,34,66,68,251.87,low
41,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG09-B73.5,73° to 74°,73.0,74.0,41,43,57,59,411.5,low
42,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG09-B71.5,71° to 72°,71.0,72.0,10,11,89,90,574.3,low
43,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG08-T77,78° or above,78.0,999.0,0,1,99,100,527.09,low
44,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG08-T70,69° or below,-999.0,69.0,0,1,99,100,1312.06,low
45,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG08-B76.5,76° to 77°,76.0,77.0,0,1,99,100,1556.56,low
46,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG08-B74.5,74° to 75°,74.0,75.0,0,1,99,100,2708.07,low
47,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG08-B72.5,72° to 73°,72.0,73.0,0,1,99,100,5698.88,low
48,2026-08-09T02:21:46Z,KAUS,2026-08-09,KXLOWTAUS-26AUG08-B70.5,70° to 71°,70.0,71.0,96,99,1,4,5325.9,low
49,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG09-T94,95° or above,95.0,999.0,9,11,89,91,517.66,high
50,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG09-T87,86° or below,-999.0,86.0,6,7,93,94,289.08,high
51,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG09-B93.5,93° to 94°,93.0,94.0,33,34,66,67,373.22,high
52,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG09-B91.5,91° to 92°,91.0,92.0,38,39,61,62,548.12,high
53,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG09-B89.5,89° to 90°,89.0,90.0,11,12,88,89,112.48,high
54,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG09-B87.5,87° to 88°,87.0,88.0,6,7,93,94,248.0,high
55,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG08-T92,93° or above,93.0,999.0,0,1,99,100,9673.3,high
56,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG08-T85,84° or below,-999.0,84.0,0,1,99,100,1010.18,high
57,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG08-B91.5,91° to 92°,91.0,92.0,99,100,0,1,9471.36,high
58,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG08-B89.5,89° to 90°,89.0,90.0,0,1,99,100,9173.36,high
59,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG08-B87.5,87° to 88°,87.0,88.0,0,1,99,100,2519.12,high
60,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXHIGHTBOS-26AUG08-B85.5,85° to 86°,85.0,86.0,0,1,99,100,2194.26,high
61,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG09-T72,73° or above,73.0,999.0,72,73,27,28,699.59,low
62,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG09-T65,64° or below,-999.0,64.0,0,1,99,100,33.0,low
63,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG09-B71.5,71° to 72°,71.0,72.0,23,24,76,77,64.89,low
64,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG09-B69.5,69° to 70°,69.0,70.0,4,6,94,96,36.1,low
65,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG09-B67.5,67° to 68°,67.0,68.0,1,2,98,99,55.1,low
66,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG09-B65.5,65° to 66°,65.0,66.0,0,2,98,100,62.0,low
67,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG08-T73,74° or above,74.0,999.0,94,95,5,6,2723.13,low
68,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG08-T66,65° or below,-999.0,65.0,0,1,99,100,285.37,low
69,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG08-B72.5,72° to 73°,72.0,73.0,4,7,93,96,718.73,low
70,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG08-B70.5,70° to 71°,70.0,71.0,1,3,97,99,338.57,low
71,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG08-B68.5,68° to 69°,68.0,69.0,0,1,99,100,424.55,low
72,2026-08-09T02:21:46Z,KBOS,2026-08-09,KXLOWTBOS-26AUG08-B66.5,66° to 67°,66.0,67.0,0,1,99,100,350.79,low
457,2026-08-09T02:21:46Z,KDCA,2026-08-09,KXHIGHTDC-26AUG09-T97,98° or above,98.0,999.0,4,5,95,96,138.3,high
458,2026-08-09T02:21:46Z,KDCA,2026-08-09,KXHIGHTDC-26AUG09-T90,89° or below,-999.0,89.0,3,4,96,97,88.05,high
459,2026-08-09T02:21:46Z,KDCA,2026-08-09,KXHIGHTDC-26AUG09-B96.5,96° to 97°,96.0,97.0,16,17,83,84,559.65,high
