id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG03-T91,92° or above,92.0,999.0,1,2,98,99,319.01,high
2,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG03-T84,83° or below,-999.0,83.0,10,13,87,90,33.24,high
3,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG03-B90.5,90° to 91°,90.0,91.0,5,6,94,95,820.28,high
4,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG03-B88.5,88° to 89°,88.0,89.0,20,22,78,80,732.09,high
5,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG03-B86.5,86° to 87°,86.0,87.0,37,38,62,63,629.44,high
6,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG03-B84.5,84° to 85°,84.0,85.0,25,26,74,75,19.34,high
7,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG02-T92,93° or above,93.0,999.0,0,1,99,100,11077.6,high
8,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG02-T85,84° or below,-999.0,84.0,0,1,99,100,1969.82,high
9,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG02-B91.5,91° to 92°,91.0,92.0,99,100,0,1,13052.06,high
10,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG02-B89.5,89° to 90°,89.0,90.0,0,1,99,100,14692.47,high
11,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG02-B87.5,87° to 88°,87.0,88.0,0,1,99,100,20879.58,high
12,2026-08-03T00:06:56Z,KATL,2026-08-03,KXHIGHTATL-26AUG02-B85.5,85° to 86°,85.0,86.0,0,1,99,100,12304.27,high
13,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG03-T72,73° or above,73.0,999.0,6,10,90,94,419.23,low
14,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG03-T65,64° or below,-999.0,64.0,1,3,97,99,35.0,low
15,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG03-B71.5,71° to 72°,71.0,72.0,48,50,50,52,324.0,low
16,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG03-B69.5,69° to 70°,69.0,70.0,32,37,63,68,24.0,low
17,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG03-B67.5,67° to 68°,67.0,68.0,3,5,95,97,0.0,low
18,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG03-B65.5,65° to 66°,65.0,66.0,1,3,97,99,16.0,low
19,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG02-T74,75° or above,75.0,999.0,84,85,15,16,3671.78,low
20,2026-08-03T00:06:56Z,KATL,2026-08-03,KXLOWTATL-26AUG02-T67,66° or below,-999.0,66.0,0,1,99,100,188.0,low
