id,run_at,icao,target_date,ticker,label,bucket_low,bucket_high,yes_bid,yes_ask,no_bid,no_ask,volume,market_type
1,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN05-T89,90° or above,90.0,999.0,2,3,97,98,460.7,high
2,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN05-T82,81° or below,-999.0,81.0,1,2,98,99,948.7,high
3,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN05-B88.5,88° to 89°,88.0,89.0,10,11,89,90,144.27,high
4,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN05-B86.5,86° to 87°,86.0,87.0,50,54,46,50,384.38,high
5,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN05-B84.5,84° to 85°,84.0,85.0,29,30,70,71,397.6,high
6,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN05-B82.5,82° to 83°,82.0,83.0,4,5,95,96,372.7,high
7,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN04-T87,88° or above,88.0,999.0,0,1,99,100,2972.12,high
8,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN04-T80,79° or below,-999.0,79.0,0,1,99,100,6203.2,high
9,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN04-B86.5,86° to 87°,86.0,87.0,0,1,99,100,7217.63,high
10,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN04-B84.5,84° to 85°,84.0,85.0,0,1,99,100,10598.46,high
11,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN04-B82.5,82° to 83°,82.0,83.0,99,100,0,1,18233.77,high
12,2026-06-05T00:01:16Z,KATL,2026-06-05,KXHIGHTATL-26JUN04-B80.5,80° to 81°,80.0,81.0,0,1,99,100,10754.71,high
13,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN05-T62,63° or above,63.0,999.0,42,46,54,58,131.02,low
14,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN05-T55,54° or below,-999.0,54.0,0,3,97,100,362.0,low
15,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN05-B61.5,61° to 62°,61.0,62.0,32,34,66,68,1.77,low
16,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN05-B59.5,59° to 60°,59.0,60.0,17,21,79,83,196.0,low
17,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN05-B57.5,57° to 58°,57.0,58.0,4,5,95,96,56.0,low
18,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN05-B55.5,55° to 56°,55.0,56.0,1,3,97,99,100.0,low
19,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN04-T59,60° or above,60.0,999.0,95,97,3,5,4342.24,low
20,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN04-T52,51° or below,-999.0,51.0,0,1,99,100,392.0,low
21,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN04-B58.5,58° to 59°,58.0,59.0,0,5,95,100,1507.31,low
22,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN04-B56.5,56° to 57°,56.0,57.0,1,4,96,99,3597.64,low
23,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN04-B54.5,54° to 55°,54.0,55.0,0,1,99,100,658.29,low
24,2026-06-05T00:01:16Z,KATL,2026-06-05,KXLOWTATL-26JUN04-B52.5,52° to 53°,52.0,53.0,0,1,99,100,428.2,low
25,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN05-T90,91° or above,91.0,999.0,1,2,98,99,1215.35,high
26,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN05-T83,82° or below,-999.0,82.0,8,14,86,92,215.0,high
27,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN05-B89.5,89° to 90°,89.0,90.0,8,9,91,92,65.87,high
28,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN05-B87.5,87° to 88°,87.0,88.0,23,24,76,77,383.17,high
29,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN05-B85.5,85° to 86°,85.0,86.0,39,44,56,61,948.7,high
30,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN05-B83.5,83° to 84°,83.0,84.0,17,20,80,83,242.21,high
31,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN04-T91,92° or above,92.0,999.0,0,1,99,100,1732.5,high
32,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN04-T84,83° or below,-999.0,83.0,0,1,99,100,17315.67,high
33,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN04-B90.5,90° to 91°,90.0,91.0,0,1,99,100,5675.13,high
34,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN04-B88.5,88° to 89°,88.0,89.0,0,1,99,100,15822.24,high
35,2026-06-05T00:01:16Z,KAUS,2026-06-05,KXHIGHAUS-26JUN04-B86.5,86° to 87°,86.0,87.0,99,100,0,1,16464.89,high
