id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-07-28T01:00:54Z,KATL,2026-07-27,high,30,91.24,2.29,87.86,91.9,93.92,86.5,94.7
2,2026-07-28T01:00:54Z,KATL,2026-07-27,low,30,76.18,0.32,75.8,76.25,76.51,75.4,76.8
3,2026-07-28T01:00:54Z,KATL,2026-07-28,high,30,96.95,1.94,94.64,97.5,98.53,90.7,100.1
4,2026-07-28T01:00:54Z,KATL,2026-07-28,low,30,75.55,0.83,74.3,75.9,76.5,73.9,76.7
5,2026-07-28T01:00:54Z,KATL,2026-07-29,high,30,89.11,4.62,83.33,88.95,95.03,81.2,96.7
6,2026-07-28T01:00:54Z,KATL,2026-07-29,low,30,76.97,1.61,75.34,77.6,78.34,72.2,79.7
7,2026-07-28T01:00:54Z,KAUS,2026-07-27,high,30,100.39,1.71,98.66,100.5,102.53,95.5,103.2
8,2026-07-28T01:00:54Z,KAUS,2026-07-27,low,30,76.1,0.2,75.9,76.1,76.31,75.6,76.6
9,2026-07-28T01:00:54Z,KAUS,2026-07-28,high,30,101.31,3.49,95.8,101.75,105.64,94.5,106.8
10,2026-07-28T01:00:54Z,KAUS,2026-07-28,low,30,75.47,0.76,74.38,75.55,76.31,73.9,76.8
11,2026-07-28T01:00:54Z,KAUS,2026-07-29,high,30,102.54,3.44,97.9,103.25,106.2,93.2,106.6
12,2026-07-28T01:00:54Z,KAUS,2026-07-29,low,30,75.66,0.93,74.48,75.6,76.91,73.9,77.3
91,2026-07-28T01:00:54Z,KDCA,2026-07-27,high,30,89.03,0.98,87.86,89.1,90.4,87.0,90.8
92,2026-07-28T01:00:54Z,KDCA,2026-07-27,low,30,68.1,0.72,67.19,67.95,69.02,66.8,69.2
93,2026-07-28T01:00:54Z,KDCA,2026-07-28,high,30,86.73,3.08,82.1,87.15,90.31,81.2,91.3
94,2026-07-28T01:00:54Z,KDCA,2026-07-28,low,30,70.14,0.63,69.3,70.1,70.9,68.9,71.4
95,2026-07-28T01:00:54Z,KDCA,2026-07-29,high,30,85.41,2.33,82.45,85.7,88.13,80.3,89.5
96,2026-07-28T01:00:54Z,KDCA,2026-07-29,low,30,71.35,1.32,69.49,71.65,72.7,68.5,73.9
25,2026-07-28T01:00:54Z,KDEN,2026-07-27,high,30,90.84,2.15,88.2,90.85,93.61,86.3,95.3
26,2026-07-28T01:00:54Z,KDEN,2026-07-27,low,30,75.2,1.42,74.13,75.6,76.5,69.3,76.9
27,2026-07-28T01:00:54Z,KDEN,2026-07-28,high,30,93.19,2.6,89.78,93.35,96.03,87.8,97.6
28,2026-07-28T01:00:54Z,KDEN,2026-07-28,low,30,69.62,1.39,67.78,69.5,71.33,66.9,72.3
29,2026-07-28T01:00:54Z,KDEN,2026-07-29,high,30,96.09,2.05,92.91,96.65,98.33,90.9,99.0
30,2026-07-28T01:00:54Z,KDEN,2026-07-29,low,30,69.58,1.83,67.23,70.0,71.41,64.1,72.6
19,2026-07-28T01:00:54Z,KDFW,2026-07-27,high,30,102.5,1.68,100.25,102.9,104.1,97.6,105.2
20,2026-07-28T01:00:54Z,KDFW,2026-07-27,low,30,81.19,0.3,80.88,81.2,81.51,80.4,81.8
21,2026-07-28T01:00:54Z,KDFW,2026-07-28,high,30,103.34,2.58,100.55,103.45,106.73,97.2,107.2
22,2026-07-28T01:00:54Z,KDFW,2026-07-28,low,30,84.16,0.77,83.28,84.3,84.92,82.0,85.4
23,2026-07-28T01:00:54Z,KDFW,2026-07-29,high,30,104.32,3.01,101.19,104.3,107.93,97.1,108.6
24,2026-07-28T01:00:54Z,KDFW,2026-07-29,low,30,84.87,1.55,82.68,84.95,86.82,81.4,87.2
