id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-08-06T00:54:45Z,KATL,2026-08-05,high,30,88.46,1.2,86.8,88.6,89.82,86.3,90.9
2,2026-08-06T00:54:45Z,KATL,2026-08-05,low,30,71.26,0.25,71.0,71.3,71.5,70.6,71.9
3,2026-08-06T00:54:45Z,KATL,2026-08-06,high,30,91.09,1.61,89.59,91.2,92.9,86.3,94.5
4,2026-08-06T00:54:45Z,KATL,2026-08-06,low,30,73.01,0.61,72.39,72.9,74.0,71.7,74.4
5,2026-08-06T00:54:45Z,KATL,2026-08-07,high,30,91.74,3.28,86.8,92.4,95.01,82.3,98.9
6,2026-08-06T00:54:45Z,KATL,2026-08-07,low,30,72.94,1.06,71.6,72.75,74.6,70.9,74.9
7,2026-08-06T00:54:45Z,KAUS,2026-08-05,high,30,101.89,1.43,100.29,102.2,103.61,98.1,104.1
8,2026-08-06T00:54:45Z,KAUS,2026-08-05,low,30,77.43,0.26,77.1,77.4,77.8,77.0,77.9
9,2026-08-06T00:54:45Z,KAUS,2026-08-06,high,30,101.84,1.5,99.77,102.0,103.63,98.7,104.5
10,2026-08-06T00:54:45Z,KAUS,2026-08-06,low,30,77.01,0.36,76.58,77.0,77.41,76.3,77.8
11,2026-08-06T00:54:45Z,KAUS,2026-08-07,high,30,97.85,1.73,95.89,97.8,99.78,93.1,101.4
12,2026-08-06T00:54:45Z,KAUS,2026-08-07,low,30,77.21,0.8,76.38,77.05,77.96,76.0,79.6
13,2026-08-06T00:54:45Z,KBOS,2026-08-05,high,30,86.9,0.83,86.14,87.0,87.83,84.9,89.1
14,2026-08-06T00:54:45Z,KBOS,2026-08-05,low,30,66.79,0.39,66.4,66.8,67.3,65.7,67.3
15,2026-08-06T00:54:45Z,KBOS,2026-08-06,high,30,90.7,1.31,89.15,90.65,92.54,88.0,93.0
16,2026-08-06T00:54:45Z,KBOS,2026-08-06,low,30,70.96,0.37,70.68,70.9,71.51,70.0,71.7
17,2026-08-06T00:54:45Z,KBOS,2026-08-07,high,30,94.29,1.91,91.79,94.3,96.34,90.4,98.0
18,2026-08-06T00:54:45Z,KBOS,2026-08-07,low,30,74.73,0.76,73.78,74.75,75.62,73.2,76.2
97,2026-08-06T00:54:45Z,KDCA,2026-08-05,high,30,88.15,1.38,86.29,88.1,89.61,85.3,91.1
98,2026-08-06T00:54:45Z,KDCA,2026-08-05,low,30,73.34,0.49,72.99,73.5,73.71,71.4,74.3
99,2026-08-06T00:54:45Z,KDCA,2026-08-06,high,30,94.48,1.18,92.58,94.65,96.0,92.0,96.1
100,2026-08-06T00:54:45Z,KDCA,2026-08-06,low,30,74.0,0.69,73.09,73.95,75.01,72.7,75.6
101,2026-08-06T00:54:45Z,KDCA,2026-08-07,high,30,95.52,1.48,93.66,95.7,97.51,93.0,97.7
102,2026-08-06T00:54:45Z,KDCA,2026-08-07,low,30,75.79,1.0,74.47,76.0,77.0,73.2,77.5
25,2026-08-06T00:54:45Z,KDEN,2026-08-05,high,30,85.54,2.4,82.73,86.05,88.53,79.9,89.4
26,2026-08-06T00:54:45Z,KDEN,2026-08-05,low,30,52.5,0.9,50.99,52.55,53.62,50.6,54.1
27,2026-08-06T00:54:45Z,KDEN,2026-08-06,high,30,96.69,1.6,94.59,96.9,98.26,92.7,99.8
28,2026-08-06T00:54:45Z,KDEN,2026-08-06,low,30,62.87,1.09,61.38,63.05,63.9,59.3,64.4
29,2026-08-06T00:54:45Z,KDEN,2026-08-07,high,30,98.09,1.61,96.39,98.0,100.23,94.5,101.0
