id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-08-09T02:21:46Z,KATL,2026-08-08,high,30,93.4,1.06,91.98,93.65,94.51,91.1,95.2
2,2026-08-09T02:21:46Z,KATL,2026-08-08,low,30,73.03,0.32,72.69,73.1,73.32,72.3,73.8
3,2026-08-09T02:21:46Z,KATL,2026-08-09,high,30,94.49,1.51,93.18,94.05,96.64,91.3,98.0
4,2026-08-09T02:21:46Z,KATL,2026-08-09,low,30,74.85,0.51,74.19,74.9,75.5,73.7,75.8
5,2026-08-09T02:21:46Z,KATL,2026-08-10,high,30,93.01,2.11,90.89,92.85,95.13,88.8,99.2
6,2026-08-09T02:21:46Z,KATL,2026-08-10,low,30,76.84,0.74,75.9,76.95,77.52,74.7,77.8
7,2026-08-09T02:21:46Z,KAUS,2026-08-08,high,30,99.76,1.35,98.44,99.8,101.32,95.7,101.9
8,2026-08-09T02:21:46Z,KAUS,2026-08-08,low,30,76.77,0.25,76.49,76.8,77.0,76.3,77.5
9,2026-08-09T02:21:46Z,KAUS,2026-08-09,high,30,99.47,1.55,97.6,99.4,102.0,96.9,103.4
10,2026-08-09T02:21:46Z,KAUS,2026-08-09,low,30,77.09,0.45,76.69,76.95,77.5,76.4,78.7
11,2026-08-09T02:21:46Z,KAUS,2026-08-10,high,30,99.02,2.82,95.24,99.1,102.22,93.1,104.8
12,2026-08-09T02:21:46Z,KAUS,2026-08-10,low,30,76.35,0.51,75.69,76.35,76.91,75.5,77.3
13,2026-08-09T02:21:46Z,KBOS,2026-08-08,high,30,90.15,0.87,89.2,90.35,91.01,87.8,91.7
14,2026-08-09T02:21:46Z,KBOS,2026-08-08,low,30,73.73,0.32,73.39,73.7,74.21,73.0,74.3
15,2026-08-09T02:21:46Z,KBOS,2026-08-09,high,30,91.53,1.84,88.58,92.1,93.31,88.0,94.6
16,2026-08-09T02:21:46Z,KBOS,2026-08-09,low,30,73.8,0.53,73.27,73.75,74.4,72.7,75.5
17,2026-08-09T02:21:46Z,KBOS,2026-08-10,high,30,90.59,2.97,88.0,90.55,93.49,83.0,96.6
18,2026-08-09T02:21:46Z,KBOS,2026-08-10,low,30,72.04,1.25,70.19,72.15,73.61,69.4,74.1
91,2026-08-09T02:21:46Z,KDCA,2026-08-08,high,30,95.0,0.58,94.39,95.05,95.7,93.5,96.4
92,2026-08-09T02:21:46Z,KDCA,2026-08-08,low,30,73.08,0.43,72.5,73.1,73.51,72.2,74.1
93,2026-08-09T02:21:46Z,KDCA,2026-08-09,high,30,96.11,1.62,94.47,96.15,97.84,91.0,99.2
94,2026-08-09T02:21:46Z,KDCA,2026-08-09,low,30,77.01,1.23,75.99,77.15,78.05,72.2,79.2
95,2026-08-09T02:21:46Z,KDCA,2026-08-10,high,30,97.71,1.8,95.58,97.55,99.96,95.1,102.1
96,2026-08-09T02:21:46Z,KDCA,2026-08-10,low,30,76.77,1.15,75.2,77.0,78.3,74.3,79.1
25,2026-08-09T02:21:46Z,KDEN,2026-08-08,high,30,99.21,0.68,98.19,99.2,99.91,97.6,100.5
26,2026-08-09T02:21:46Z,KDEN,2026-08-08,low,30,68.87,0.39,68.4,68.8,69.32,68.4,69.9
27,2026-08-09T02:21:46Z,KDEN,2026-08-09,high,30,96.59,1.5,94.56,96.95,98.14,93.3,99.4
28,2026-08-09T02:21:46Z,KDEN,2026-08-09,low,30,70.53,1.25,69.78,70.4,71.48,66.0,73.9
29,2026-08-09T02:21:46Z,KDEN,2026-08-10,high,30,96.41,1.52,94.48,96.15,98.42,93.0,99.1
30,2026-08-09T02:21:46Z,KDEN,2026-08-10,low,30,69.77,1.28,68.19,69.85,71.43,67.4,72.7
19,2026-08-09T02:21:46Z,KDFW,2026-08-08,high,30,102.27,1.2,101.09,102.5,103.41,98.8,104.3
20,2026-08-09T02:21:46Z,KDFW,2026-08-08,low,30,81.63,0.47,80.9,81.8,82.2,80.8,82.4
21,2026-08-09T02:21:46Z,KDFW,2026-08-09,high,30,102.02,1.74,100.29,102.2,104.26,98.0,106.0
22,2026-08-09T02:21:46Z,KDFW,2026-08-09,low,30,84.29,0.79,83.46,84.4,85.13,82.2,85.8
23,2026-08-09T02:21:46Z,KDFW,2026-08-10,high,30,101.01,3.17,97.15,101.2,104.41,94.8,107.2
24,2026-08-09T02:21:46Z,KDFW,2026-08-10,low,30,83.83,0.81,82.98,83.65,84.9,81.8,85.1
31,2026-08-09T02:21:46Z,KIAH,2026-08-08,high,30,95.57,0.97,94.26,95.8,96.6,93.3,97.5
32,2026-08-09T02:21:46Z,KIAH,2026-08-08,low,30,80.39,0.15,80.3,80.4,80.51,80.0,80.8
33,2026-08-09T02:21:46Z,KIAH,2026-08-09,high,30,96.57,1.36,94.8,96.3,98.5,94.5,99.2
34,2026-08-09T02:21:46Z,KIAH,2026-08-09,low,30,81.15,0.25,80.8,81.1,81.41,80.5,81.8
35,2026-08-09T02:21:46Z,KIAH,2026-08-10,high,30,95.42,2.38,92.57,96.25,98.14,88.5,99.0
36,2026-08-09T02:21:46Z,KIAH,2026-08-10,low,30,80.74,0.42,80.29,80.7,81.11,79.8,81.8
37,2026-08-09T02:21:46Z,KLAX,2026-08-08,high,30,83.89,0.47,83.48,83.95,84.41,82.4,84.7
38,2026-08-09T02:21:46Z,KLAX,2026-08-08,low,30,70.34,0.31,70.0,70.2,70.8,69.9,71.1
39,2026-08-09T02:21:46Z,KLAX,2026-08-09,high,30,83.54,0.86,82.48,83.5,84.54,82.1,85.5
40,2026-08-09T02:21:46Z,KLAX,2026-08-09,low,30,72.55,0.67,71.7,72.5,73.5,71.5,73.8
41,2026-08-09T02:21:46Z,KLAX,2026-08-10,high,30,83.95,0.89,83.01,83.85,85.11,82.1,85.8
42,2026-08-09T02:21:46Z,KLAX,2026-08-10,low,30,73.65,0.79,72.85,73.65,74.51,71.8,75.3
43,2026-08-09T02:21:46Z,KMIA,2026-08-08,high,30,90.0,0.4,89.49,90.1,90.4,89.1,90.8
44,2026-08-09T02:21:46Z,KMIA,2026-08-08,low,30,83.95,0.2,83.7,84.0,84.2,83.5,84.3
45,2026-08-09T02:21:46Z,KMIA,2026-08-09,high,30,88.62,0.47,88.08,88.65,89.21,87.7,89.4
46,2026-08-09T02:21:46Z,KMIA,2026-08-09,low,30,83.7,0.44,83.09,83.75,84.31,82.9,84.5
47,2026-08-09T02:21:46Z,KMIA,2026-08-10,high,30,89.14,0.8,88.09,89.3,90.02,87.4,90.5
48,2026-08-09T02:21:46Z,KMIA,2026-08-10,low,30,83.43,0.47,82.88,83.45,84.0,82.4,84.1
49,2026-08-09T02:21:46Z,KMSP,2026-08-08,high,30,85.14,1.81,82.29,85.05,87.34,81.4,88.0
50,2026-08-09T02:21:46Z,KMSP,2026-08-08,low,30,61.08,0.48,60.48,61.2,61.6,59.8,61.8
51,2026-08-09T02:21:46Z,KMSP,2026-08-09,high,30,89.29,2.98,85.34,89.45,93.1,83.2,94.6
52,2026-08-09T02:21:46Z,KMSP,2026-08-09,low,30,68.21,1.0,66.96,68.15,69.43,66.3,70.7
53,2026-08-09T02:21:46Z,KMSP,2026-08-10,high,30,91.65,2.87,88.59,91.35,94.92,85.0,96.9
54,2026-08-09T02:21:46Z,KMSP,2026-08-10,low,30,69.21,2.2,66.97,69.0,71.86,64.6,72.8
55,2026-08-09T02:21:46Z,KMSY,2026-08-08,high,30,93.4,0.62,92.6,93.5,94.22,91.8,94.7
56,2026-08-09T02:21:46Z,KMSY,2026-08-08,low,30,75.11,0.25,74.8,75.1,75.5,74.6,75.7
57,2026-08-09T02:21:46Z,KMSY,2026-08-09,high,30,92.34,1.46,90.28,92.65,93.56,89.8,95.8
58,2026-08-09T02:21:46Z,KMSY,2026-08-09,low,30,74.93,0.32,74.5,74.9,75.32,74.3,75.5
59,2026-08-09T02:21:46Z,KMSY,2026-08-10,high,30,92.09,2.16,88.79,92.4,94.72,88.1,96.2
60,2026-08-09T02:21:46Z,KMSY,2026-08-10,low,30,75.78,0.52,75.08,75.75,76.5,74.6,76.5
61,2026-08-09T02:21:46Z,KOKC,2026-08-08,high,30,106.97,1.05,105.4,107.1,108.2,104.6,108.5
62,2026-08-09T02:21:46Z,KOKC,2026-08-08,low,30,74.58,0.67,73.79,74.75,75.2,72.3,75.6
63,2026-08-09T02:21:46Z,KOKC,2026-08-09,high,30,108.23,2.21,105.8,108.5,110.73,101.7,112.7
64,2026-08-09T02:21:46Z,KOKC,2026-08-09,low,30,82.0,1.04,80.57,82.05,83.02,80.0,84.4
65,2026-08-09T02:21:46Z,KOKC,2026-08-10,high,30,104.68,3.72,100.08,104.8,109.73,97.9,111.6
