id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-06-25T01:14:37Z,KATL,2026-06-24,high,30,87.47,0.88,86.5,87.6,88.53,85.1,88.9
2,2026-06-25T01:14:37Z,KATL,2026-06-24,low,30,64.31,0.33,63.99,64.2,64.81,63.8,65.0
3,2026-06-25T01:14:37Z,KATL,2026-06-25,high,30,87.8,2.61,84.28,88.1,90.79,83.5,94.4
4,2026-06-25T01:14:37Z,KATL,2026-06-25,low,30,68.88,0.86,67.77,68.85,69.91,66.9,70.8
5,2026-06-25T01:14:37Z,KATL,2026-06-26,high,30,88.74,1.92,86.16,88.75,91.23,85.0,93.0
6,2026-06-25T01:14:37Z,KATL,2026-06-26,low,30,70.07,0.81,69.0,70.05,71.31,68.3,71.5
7,2026-06-25T01:14:37Z,KAUS,2026-06-24,high,30,96.48,1.47,94.46,96.75,98.23,92.8,98.7
8,2026-06-25T01:14:37Z,KAUS,2026-06-24,low,30,77.1,0.56,76.4,77.1,77.8,76.2,77.9
9,2026-06-25T01:14:37Z,KAUS,2026-06-25,high,30,96.65,1.91,93.93,96.6,99.2,93.1,99.5
10,2026-06-25T01:14:37Z,KAUS,2026-06-25,low,30,72.7,0.42,72.38,72.6,73.3,72.0,73.9
11,2026-06-25T01:14:37Z,KAUS,2026-06-26,high,30,97.09,2.14,94.25,97.7,99.12,90.1,99.8
12,2026-06-25T01:14:37Z,KAUS,2026-06-26,low,30,75.15,0.75,74.2,75.15,76.04,74.1,77.0
13,2026-06-25T01:14:37Z,KBOS,2026-06-24,high,30,80.91,0.86,79.76,80.95,81.9,79.0,82.3
14,2026-06-25T01:14:37Z,KBOS,2026-06-24,low,30,61.41,0.39,60.9,61.4,61.91,60.8,62.5
15,2026-06-25T01:14:37Z,KBOS,2026-06-25,high,30,84.1,1.65,81.7,84.45,86.41,81.1,87.0
16,2026-06-25T01:14:37Z,KBOS,2026-06-25,low,30,64.15,0.43,63.69,64.15,64.6,63.5,65.5
17,2026-06-25T01:14:37Z,KBOS,2026-06-26,high,30,80.74,2.65,77.78,80.15,84.17,75.5,86.5
