id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-06-06T00:02:54Z,KATL,2026-06-05,high,30,85.29,1.6,83.47,85.5,87.12,81.4,88.5
2,2026-06-06T00:02:54Z,KATL,2026-06-05,low,30,62.23,0.32,61.89,62.25,62.6,61.5,63.0
3,2026-06-06T00:02:54Z,KATL,2026-06-06,high,30,88.14,1.61,86.68,88.2,90.5,83.7,91.2
4,2026-06-06T00:02:54Z,KATL,2026-06-06,low,30,65.3,1.12,63.37,65.5,66.51,63.1,67.5
5,2026-06-06T00:02:54Z,KATL,2026-06-07,high,30,83.26,5.39,75.09,83.4,89.38,73.2,92.1
6,2026-06-06T00:02:54Z,KATL,2026-06-07,low,30,69.41,1.28,67.95,69.5,71.0,66.1,71.5
7,2026-06-06T00:02:54Z,KAUS,2026-06-05,high,30,86.86,1.46,84.66,87.05,88.33,83.6,89.5
8,2026-06-06T00:02:54Z,KAUS,2026-06-05,low,30,73.19,0.36,72.8,73.25,73.51,72.4,74.2
9,2026-06-06T00:02:54Z,KAUS,2026-06-06,high,30,90.37,1.34,88.5,90.5,92.12,87.5,93.3
10,2026-06-06T00:02:54Z,KAUS,2026-06-06,low,30,73.83,0.72,73.08,73.8,74.71,72.3,75.5
11,2026-06-06T00:02:54Z,KAUS,2026-06-07,high,30,91.25,2.68,88.57,91.0,94.94,84.1,95.9
12,2026-06-06T00:02:54Z,KAUS,2026-06-07,low,30,75.21,0.82,74.39,75.2,76.2,73.1,76.8
97,2026-06-06T00:02:54Z,KDCA,2026-06-05,high,30,90.95,1.24,89.47,91.1,92.44,88.4,93.3
98,2026-06-06T00:02:54Z,KDCA,2026-06-05,low,30,64.7,0.5,64.19,64.65,65.3,63.5,66.1
99,2026-06-06T00:02:54Z,KDCA,2026-06-06,high,30,90.17,1.55,88.13,90.4,91.9,86.1,93.1
100,2026-06-06T00:02:54Z,KDCA,2026-06-06,low,30,67.07,1.11,65.88,67.1,68.28,64.1,69.5
101,2026-06-06T00:02:54Z,KDCA,2026-06-07,high,30,88.77,1.72,86.89,88.8,90.72,84.3,92.4
102,2026-06-06T00:02:54Z,KDCA,2026-06-07,low,30,71.66,1.48,69.99,71.7,73.51,67.2,75.0
25,2026-06-06T00:02:54Z,KDEN,2026-06-05,high,30,85.93,2.72,82.87,86.45,88.54,78.0,89.6
26,2026-06-06T00:02:54Z,KDEN,2026-06-05,low,30,59.25,0.76,58.29,59.4,60.2,57.4,60.4
27,2026-06-06T00:02:54Z,KDEN,2026-06-06,high,30,91.55,1.15,90.47,91.4,92.92,89.2,94.3
28,2026-06-06T00:02:54Z,KDEN,2026-06-06,low,30,61.83,1.11,60.09,62.05,63.0,59.5,63.1
29,2026-06-06T00:02:54Z,KDEN,2026-06-07,high,30,90.59,1.83,88.19,90.45,92.82,86.2,94.4
30,2026-06-06T00:02:54Z,KDEN,2026-06-07,low,30,62.41,1.17,60.99,62.25,63.72,60.8,66.2
19,2026-06-06T00:02:54Z,KDFW,2026-06-05,high,30,86.99,1.95,84.6,87.05,89.01,83.1,91.9
20,2026-06-06T00:02:54Z,KDFW,2026-06-05,low,30,73.55,0.34,73.19,73.65,74.0,72.8,74.2
21,2026-06-06T00:02:54Z,KDFW,2026-06-06,high,30,90.59,2.2,88.28,90.6,92.87,84.3,94.6
22,2026-06-06T00:02:54Z,KDFW,2026-06-06,low,30,74.75,1.22,73.26,74.65,76.01,72.4,77.3
23,2026-06-06T00:02:54Z,KDFW,2026-06-07,high,30,92.74,2.17,90.69,92.9,95.61,87.4,97.6
24,2026-06-06T00:02:54Z,KDFW,2026-06-07,low,30,76.75,0.93,75.69,76.6,77.81,74.7,79.1
31,2026-06-06T00:02:54Z,KLAS,2026-06-05,high,30,101.51,1.1,99.89,101.7,102.8,99.5,103.5
32,2026-06-06T00:02:54Z,KLAS,2026-06-05,low,30,77.14,0.34,76.79,77.15,77.5,76.2,77.7
33,2026-06-06T00:02:54Z,KLAS,2026-06-06,high,30,98.27,1.46,96.03,98.6,99.6,95.0,101.5
34,2026-06-06T00:02:54Z,KLAS,2026-06-06,low,30,75.45,0.56,74.88,75.4,76.3,74.4,76.6
35,2026-06-06T00:02:54Z,KLAS,2026-06-07,high,30,94.47,1.74,92.19,94.25,96.71,90.3,97.1
36,2026-06-06T00:02:54Z,KLAS,2026-06-07,low,30,70.18,1.27,68.69,70.35,71.85,67.4,72.6
37,2026-06-06T00:02:54Z,KLAX,2026-06-05,high,30,73.13,0.7,72.29,73.15,74.02,71.8,74.3
38,2026-06-06T00:02:54Z,KLAX,2026-06-05,low,30,62.48,0.27,62.2,62.5,62.8,61.9,62.9
39,2026-06-06T00:02:54Z,KLAX,2026-06-06,high,30,71.19,1.18,69.57,71.65,72.51,68.7,72.7
40,2026-06-06T00:02:54Z,KLAX,2026-06-06,low,30,62.99,0.72,61.99,63.05,63.72,61.5,64.4
41,2026-06-06T00:02:54Z,KLAX,2026-06-07,high,30,70.85,1.21,69.44,70.75,72.43,68.4,73.4
42,2026-06-06T00:02:54Z,KLAX,2026-06-07,low,30,62.38,0.74,61.45,62.5,63.2,60.9,64.1
13,2026-06-06T00:02:54Z,KMDW,2026-06-05,high,30,76.82,1.81,75.16,76.9,78.91,72.0,80.3
14,2026-06-06T00:02:54Z,KMDW,2026-06-05,low,30,68.85,0.64,68.09,68.75,69.61,67.3,69.8
15,2026-06-06T00:02:54Z,KMDW,2026-06-06,high,30,84.65,2.45,82.59,85.15,87.3,76.3,87.5
16,2026-06-06T00:02:54Z,KMDW,2026-06-06,low,30,69.78,1.09,68.8,69.75,70.73,67.2,73.0
17,2026-06-06T00:02:54Z,KMDW,2026-06-07,high,30,81.36,2.23,77.97,81.95,83.49,77.3,86.6
18,2026-06-06T00:02:54Z,KMDW,2026-06-07,low,30,69.67,1.6,67.6,69.9,71.35,65.9,72.2
43,2026-06-06T00:02:54Z,KMIA,2026-06-05,high,30,80.76,0.97,79.19,80.75,81.91,78.8,82.9
44,2026-06-06T00:02:54Z,KMIA,2026-06-05,low,30,77.49,0.34,76.9,77.55,77.8,76.8,78.1
45,2026-06-06T00:02:54Z,KMIA,2026-06-06,high,30,82.84,0.86,81.77,82.9,84.01,81.4,84.8
46,2026-06-06T00:02:54Z,KMIA,2026-06-06,low,30,77.07,0.54,76.2,77.2,77.7,76.0,77.9
47,2026-06-06T00:02:54Z,KMIA,2026-06-07,high,30,84.74,0.6,83.99,84.85,85.5,83.7,85.8
48,2026-06-06T00:02:54Z,KMIA,2026-06-07,low,30,78.67,0.86,77.3,79.0,79.5,76.4,80.2
49,2026-06-06T00:02:54Z,KMSY,2026-06-05,high,30,85.02,1.0,83.6,85.1,86.2,83.1,86.7
50,2026-06-06T00:02:54Z,KMSY,2026-06-05,low,30,71.97,0.39,71.5,71.9,72.51,71.3,72.8
51,2026-06-06T00:02:54Z,KMSY,2026-06-06,high,30,84.41,1.04,83.0,84.5,85.62,82.7,86.8
52,2026-06-06T00:02:54Z,KMSY,2026-06-06,low,30,73.84,0.3,73.4,73.8,74.21,73.3,74.4
53,2026-06-06T00:02:54Z,KMSY,2026-06-07,high,30,86.48,2.06,84.38,86.2,89.13,83.1,92.6
54,2026-06-06T00:02:54Z,KMSY,2026-06-07,low,30,73.69,0.45,73.09,73.7,74.21,72.9,74.7
55,2026-06-06T00:02:54Z,KNYC,2026-06-05,high,30,89.74,0.95,88.4,89.95,90.93,88.2,91.4
56,2026-06-06T00:02:54Z,KNYC,2026-06-05,low,30,67.61,0.27,67.28,67.6,67.91,67.1,68.2
57,2026-06-06T00:02:54Z,KNYC,2026-06-06,high,30,87.22,1.58,85.18,87.3,88.82,83.9,91.4
58,2026-06-06T00:02:54Z,KNYC,2026-06-06,low,30,71.54,0.62,70.79,71.6,72.22,70.1,73.0
59,2026-06-06T00:02:54Z,KNYC,2026-06-07,high,30,84.64,2.32,81.27,84.65,87.61,80.4,89.1
60,2026-06-06T00:02:54Z,KNYC,2026-06-07,low,30,71.27,1.26,70.29,71.25,72.5,67.6,74.5
61,2026-06-06T00:02:54Z,KOKC,2026-06-05,high,30,88.16,1.84,86.0,88.4,89.95,82.4,91.6
62,2026-06-06T00:02:54Z,KOKC,2026-06-05,low,30,69.51,0.36,69.0,69.5,70.11,68.7,70.4
63,2026-06-06T00:02:54Z,KOKC,2026-06-06,high,30,83.81,3.39,79.09,83.9,87.6,76.1,91.1
64,2026-06-06T00:02:54Z,KOKC,2026-06-06,low,30,70.62,1.23,69.28,70.45,72.6,68.7,73.3
65,2026-06-06T00:02:54Z,KOKC,2026-06-07,high,30,91.33,2.89,87.65,91.35,95.02,83.8,95.7
66,2026-06-06T00:02:54Z,KOKC,2026-06-07,low,30,70.3,1.53,68.5,70.25,72.53,67.5,73.5
67,2026-06-06T00:02:54Z,KPHL,2026-06-05,high,30,88.47,0.95,87.09,88.55,89.63,86.8,90.3
68,2026-06-06T00:02:54Z,KPHL,2026-06-05,low,30,62.83,0.37,62.29,62.9,63.21,62.2,63.6
69,2026-06-06T00:02:54Z,KPHL,2026-06-06,high,30,87.16,1.93,84.78,87.3,89.63,81.4,90.3
70,2026-06-06T00:02:54Z,KPHL,2026-06-06,low,30,64.65,0.69,63.89,64.6,65.6,63.1,66.0
71,2026-06-06T00:02:54Z,KPHL,2026-06-07,high,30,86.63,1.46,84.38,86.45,88.45,83.8,89.4
72,2026-06-06T00:02:54Z,KPHL,2026-06-07,low,30,67.92,1.13,66.78,68.1,69.5,65.1,70.0
73,2026-06-06T00:02:54Z,KPHX,2026-06-05,high,30,104.53,2.19,101.46,104.5,107.22,99.2,108.2
74,2026-06-06T00:02:54Z,KPHX,2026-06-05,low,30,82.18,0.54,81.59,82.2,83.01,81.2,83.3
75,2026-06-06T00:02:54Z,KPHX,2026-06-06,high,30,102.75,2.12,100.24,103.0,105.25,97.9,106.5
76,2026-06-06T00:02:54Z,KPHX,2026-06-06,low,30,81.22,0.61,80.49,81.3,82.02,80.0,82.6
77,2026-06-06T00:02:54Z,KPHX,2026-06-07,high,30,101.89,2.97,96.59,102.9,104.73,95.0,106.0
78,2026-06-06T00:02:54Z,KPHX,2026-06-07,low,30,82.46,0.89,81.5,82.2,83.5,81.1,84.8
79,2026-06-06T00:02:54Z,KSAT,2026-06-05,high,30,85.77,1.06,84.37,85.85,87.12,83.7,87.5
80,2026-06-06T00:02:54Z,KSAT,2026-06-05,low,30,72.63,0.4,72.1,72.6,73.2,71.8,73.4
81,2026-06-06T00:02:54Z,KSAT,2026-06-06,high,30,89.71,1.52,87.96,89.85,91.24,86.7,94.0
82,2026-06-06T00:02:54Z,KSAT,2026-06-06,low,30,72.88,0.72,72.2,72.75,73.6,71.3,75.2
83,2026-06-06T00:02:54Z,KSAT,2026-06-07,high,30,91.01,2.51,88.21,91.1,94.27,85.7,96.4
84,2026-06-06T00:02:54Z,KSAT,2026-06-07,low,30,74.18,0.8,73.38,74.0,75.2,72.4,75.6
91,2026-06-06T00:02:54Z,KSEA,2026-06-05,high,30,60.79,1.81,58.47,61.0,62.93,56.4,63.8
92,2026-06-06T00:02:54Z,KSEA,2026-06-05,low,30,48.74,0.45,48.1,48.7,49.3,47.8,49.7
93,2026-06-06T00:02:54Z,KSEA,2026-06-06,high,30,57.33,1.64,55.66,57.45,59.14,52.1,60.5
94,2026-06-06T00:02:54Z,KSEA,2026-06-06,low,30,45.61,0.9,44.58,45.4,47.01,44.0,47.5
95,2026-06-06T00:02:54Z,KSEA,2026-06-07,high,30,63.55,2.14,60.82,64.0,66.12,58.6,67.5
