id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-07-22T00:59:45Z,KATL,2026-07-21,high,30,90.25,1.19,88.79,90.2,91.67,88.3,92.7
2,2026-07-22T00:59:45Z,KATL,2026-07-21,low,30,75.17,0.23,75.0,75.1,75.51,74.6,75.7
3,2026-07-22T00:59:45Z,KATL,2026-07-22,high,30,88.7,2.1,86.31,88.7,90.57,81.7,92.4
4,2026-07-22T00:59:45Z,KATL,2026-07-22,low,30,73.26,0.4,72.6,73.2,73.81,72.6,74.1
5,2026-07-22T00:59:45Z,KATL,2026-07-23,high,30,87.37,2.35,84.65,87.6,89.79,81.3,91.6
6,2026-07-22T00:59:45Z,KATL,2026-07-23,low,30,73.89,1.72,72.97,74.15,75.23,66.0,75.7
7,2026-07-22T00:59:45Z,KAUS,2026-07-21,high,30,104.06,1.58,102.52,104.55,105.61,98.2,105.9
8,2026-07-22T00:59:45Z,KAUS,2026-07-21,low,30,75.57,0.3,75.2,75.6,76.0,75.0,76.1
9,2026-07-22T00:59:45Z,KAUS,2026-07-22,high,30,107.48,1.64,105.69,107.5,109.36,104.2,111.0
10,2026-07-22T00:59:45Z,KAUS,2026-07-22,low,30,82.43,0.81,81.4,82.3,83.32,80.9,84.4
11,2026-07-22T00:59:45Z,KAUS,2026-07-23,high,30,101.94,3.71,96.73,101.95,107.07,94.9,109.4
12,2026-07-22T00:59:45Z,KAUS,2026-07-23,low,30,82.48,2.03,80.6,82.4,84.83,75.8,85.8
13,2026-07-22T00:59:45Z,KBOS,2026-07-21,high,30,78.95,0.85,77.77,78.95,80.01,77.2,80.7
14,2026-07-22T00:59:45Z,KBOS,2026-07-21,low,30,62.41,0.4,61.9,62.45,62.9,61.5,63.1
15,2026-07-22T00:59:45Z,KBOS,2026-07-22,high,30,85.27,2.07,82.15,85.35,87.93,80.9,88.8
16,2026-07-22T00:59:45Z,KBOS,2026-07-22,low,30,70.64,1.45,68.9,71.25,71.9,66.4,72.4
