id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-09-22T00:00:33Z,KATL,2026-09-21,high,30,95.09,0.7,94.17,95.2,95.91,93.4,96.3
2,2026-09-22T00:00:33Z,KATL,2026-09-21,low,30,72.49,0.26,72.29,72.45,72.81,71.8,73.0
3,2026-09-22T00:00:33Z,KATL,2026-09-22,high,30,91.95,1.72,90.0,91.75,94.42,88.3,95.3
4,2026-09-22T00:00:33Z,KATL,2026-09-22,low,30,73.62,0.41,73.19,73.55,74.11,72.9,74.5
5,2026-09-22T00:00:33Z,KATL,2026-09-23,high,30,83.58,3.03,80.19,83.0,87.52,78.2,90.3
6,2026-09-22T00:00:33Z,KATL,2026-09-23,low,30,70.73,1.14,68.99,70.85,71.91,67.5,72.6
7,2026-09-22T00:00:33Z,KAUS,2026-09-21,high,30,98.17,1.02,97.04,98.2,99.4,96.2,100.3
8,2026-09-22T00:00:33Z,KAUS,2026-09-21,low,30,77.97,0.6,77.18,78.0,78.7,76.7,79.3
9,2026-09-22T00:00:33Z,KAUS,2026-09-22,high,30,96.88,1.1,95.5,96.8,98.2,95.1,100.2
10,2026-09-22T00:00:33Z,KAUS,2026-09-22,low,30,78.92,0.66,78.17,78.85,79.81,77.3,80.0
11,2026-09-22T00:00:33Z,KAUS,2026-09-23,high,30,97.32,1.52,94.99,97.7,98.95,94.4,100.3
12,2026-09-22T00:00:33Z,KAUS,2026-09-23,low,30,79.65,0.77,78.57,79.6,80.7,78.0,80.9
13,2026-09-22T00:00:33Z,KBOS,2026-09-21,high,30,63.5,0.47,62.8,63.7,64.01,62.6,64.5
14,2026-09-22T00:00:33Z,KBOS,2026-09-21,low,30,57.57,0.59,56.8,57.65,58.3,55.8,58.3
15,2026-09-22T00:00:33Z,KBOS,2026-09-22,high,30,60.59,0.72,59.58,60.7,61.43,59.2,61.9
16,2026-09-22T00:00:33Z,KBOS,2026-09-22,low,30,55.95,0.6,55.0,56.1,56.61,54.7,57.0
17,2026-09-22T00:00:33Z,KBOS,2026-09-23,high,30,60.91,0.94,59.79,61.0,62.01,59.2,62.9
18,2026-09-22T00:00:33Z,KBOS,2026-09-23,low,30,55.76,0.69,54.99,55.7,56.63,54.4,57.0
97,2026-09-22T00:00:33Z,KDCA,2026-09-21,high,30,74.08,0.99,72.7,74.05,75.31,72.3,76.2
98,2026-09-22T00:00:33Z,KDCA,2026-09-21,low,30,65.95,0.72,65.09,65.85,66.91,64.5,67.6
99,2026-09-22T00:00:33Z,KDCA,2026-09-22,high,30,66.73,0.99,65.4,66.7,67.94,65.0,68.6
100,2026-09-22T00:00:33Z,KDCA,2026-09-22,low,30,61.54,1.25,60.17,61.6,62.73,59.8,65.2
101,2026-09-22T00:00:33Z,KDCA,2026-09-23,high,30,65.65,2.73,62.03,66.25,68.42,61.4,70.5
102,2026-09-22T00:00:33Z,KDCA,2026-09-23,low,30,58.67,1.05,57.49,58.7,60.03,56.5,60.9
31,2026-09-22T00:00:33Z,KDEN,2026-09-21,high,30,74.47,0.73,73.36,74.6,75.32,72.9,75.8
32,2026-09-22T00:00:33Z,KDEN,2026-09-21,low,30,53.87,0.97,52.59,54.05,55.04,51.8,55.5
33,2026-09-22T00:00:33Z,KDEN,2026-09-22,high,30,81.48,0.79,80.37,81.55,82.62,79.9,82.9
34,2026-09-22T00:00:33Z,KDEN,2026-09-22,low,30,58.35,0.99,57.07,58.45,59.41,55.9,60.3
35,2026-09-22T00:00:33Z,KDEN,2026-09-23,high,30,78.54,1.6,77.25,78.7,80.01,72.9,81.2
36,2026-09-22T00:00:33Z,KDEN,2026-09-23,low,30,62.95,1.54,61.29,62.8,65.31,60.3,66.3
25,2026-09-22T00:00:33Z,KDFW,2026-09-21,high,30,97.79,0.81,96.98,97.85,98.81,95.6,99.2
26,2026-09-22T00:00:33Z,KDFW,2026-09-21,low,30,79.29,0.68,78.4,79.4,80.01,77.3,80.3
27,2026-09-22T00:00:33Z,KDFW,2026-09-22,high,30,96.61,1.17,95.18,96.8,97.7,93.4,99.0
28,2026-09-22T00:00:33Z,KDFW,2026-09-22,low,30,79.82,1.83,77.3,79.85,82.44,77.0,83.3
29,2026-09-22T00:00:33Z,KDFW,2026-09-23,high,30,95.23,2.36,92.59,95.95,97.5,88.3,98.0
30,2026-09-22T00:00:33Z,KDFW,2026-09-23,low,30,79.25,1.78,77.43,79.4,81.3,74.1,81.7
37,2026-09-22T00:00:33Z,KLAS,2026-09-21,high,30,88.78,1.58,87.6,88.85,90.16,82.0,91.4
38,2026-09-22T00:00:33Z,KLAS,2026-09-21,low,30,73.74,1.04,72.49,73.6,74.71,71.1,76.0
39,2026-09-22T00:00:33Z,KLAS,2026-09-22,high,30,87.47,0.81,86.69,87.5,88.5,85.9,89.6
40,2026-09-22T00:00:33Z,KLAS,2026-09-22,low,30,70.03,0.96,68.67,70.0,71.32,67.8,71.6
41,2026-09-22T00:00:33Z,KLAS,2026-09-23,high,30,90.91,0.79,89.86,91.0,91.81,89.2,92.8
42,2026-09-22T00:00:33Z,KLAS,2026-09-23,low,30,73.33,1.75,70.9,73.55,75.9,70.2,77.4
43,2026-09-22T00:00:33Z,KLAX,2026-09-21,high,30,73.78,0.59,73.09,73.7,74.5,72.7,75.3
