id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-08-17T01:48:58Z,KATL,2026-08-16,high,30,95.39,0.64,94.86,95.5,96.01,93.6,96.4
2,2026-08-17T01:48:58Z,KATL,2026-08-16,low,30,77.57,0.23,77.2,77.6,77.8,76.9,77.9
3,2026-08-17T01:48:58Z,KATL,2026-08-17,high,30,98.24,0.82,97.19,98.35,99.3,96.3,99.9
4,2026-08-17T01:48:58Z,KATL,2026-08-17,low,30,77.69,0.41,77.2,77.7,78.1,76.4,78.5
5,2026-08-17T01:48:58Z,KATL,2026-08-18,high,30,94.15,1.91,92.0,94.4,96.83,90.2,97.5
6,2026-08-17T01:48:58Z,KATL,2026-08-18,low,30,77.17,0.84,76.35,77.3,77.8,74.9,79.5
7,2026-08-17T01:48:58Z,KAUS,2026-08-16,high,30,103.31,2.26,100.59,102.85,106.32,98.9,107.5
8,2026-08-17T01:48:58Z,KAUS,2026-08-16,low,30,76.31,0.44,75.8,76.3,76.9,75.5,77.5
9,2026-08-17T01:48:58Z,KAUS,2026-08-17,high,30,104.25,3.02,100.29,104.55,108.45,98.5,109.0
10,2026-08-17T01:48:58Z,KAUS,2026-08-17,low,30,76.23,0.6,75.56,76.3,76.81,75.0,77.7
11,2026-08-17T01:48:58Z,KAUS,2026-08-18,high,30,102.98,3.18,99.33,102.75,107.51,96.7,109.3
12,2026-08-17T01:48:58Z,KAUS,2026-08-18,low,30,78.19,0.79,77.55,78.0,79.41,76.7,80.2
13,2026-08-17T01:48:58Z,KBOS,2026-08-16,high,30,81.07,0.71,80.19,80.9,82.03,79.8,82.5
14,2026-08-17T01:48:58Z,KBOS,2026-08-16,low,30,63.7,0.45,62.9,63.8,64.21,62.7,64.4
15,2026-08-17T01:48:58Z,KBOS,2026-08-17,high,30,73.07,2.51,70.09,73.45,75.51,68.3,79.0
16,2026-08-17T01:48:58Z,KBOS,2026-08-17,low,30,67.41,0.96,66.4,67.3,68.8,65.0,69.0
17,2026-08-17T01:48:58Z,KBOS,2026-08-18,high,30,78.64,2.16,75.97,78.85,81.1,74.7,84.1
18,2026-08-17T01:48:58Z,KBOS,2026-08-18,low,30,68.7,0.84,67.59,68.6,69.64,67.3,70.6
91,2026-08-17T01:48:58Z,KDCA,2026-08-16,high,30,84.04,1.96,81.52,84.4,86.51,79.8,87.1
92,2026-08-17T01:48:58Z,KDCA,2026-08-16,low,30,72.35,0.37,71.9,72.3,72.82,71.8,73.2
93,2026-08-17T01:48:58Z,KDCA,2026-08-17,high,30,92.06,1.64,90.07,91.85,94.52,88.9,95.1
94,2026-08-17T01:48:58Z,KDCA,2026-08-17,low,30,74.87,0.87,73.87,75.0,75.66,72.7,76.5
95,2026-08-17T01:48:58Z,KDCA,2026-08-18,high,30,90.24,1.76,88.29,90.5,92.55,87.6,94.6
96,2026-08-17T01:48:58Z,KDCA,2026-08-18,low,30,74.87,1.16,73.5,74.9,76.41,72.4,77.6
25,2026-08-17T01:48:58Z,KDEN,2026-08-16,high,30,82.98,1.07,81.48,83.2,84.1,80.0,84.5
26,2026-08-17T01:48:58Z,KDEN,2026-08-16,low,30,61.06,0.42,60.5,61.1,61.42,60.0,62.0
27,2026-08-17T01:48:58Z,KDEN,2026-08-17,high,30,89.88,0.67,89.1,89.85,90.63,88.8,91.6
28,2026-08-17T01:48:58Z,KDEN,2026-08-17,low,30,64.28,1.01,63.27,64.3,65.6,61.6,65.8
29,2026-08-17T01:48:58Z,KDEN,2026-08-18,high,30,92.07,1.84,89.76,92.6,93.72,85.8,94.6
30,2026-08-17T01:48:58Z,KDEN,2026-08-18,low,30,69.5,1.26,68.04,69.85,70.72,65.3,71.1
19,2026-08-17T01:48:58Z,KDFW,2026-08-16,high,30,103.7,1.22,102.47,103.35,105.72,101.7,106.3
20,2026-08-17T01:48:58Z,KDFW,2026-08-16,low,30,83.15,0.3,82.8,83.1,83.6,82.6,83.7
21,2026-08-17T01:48:58Z,KDFW,2026-08-17,high,30,106.66,1.69,104.64,106.75,109.22,103.5,110.2
