id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-07-09T04:05:50Z,KATL,2026-07-09,high,30,92.49,1.12,91.04,92.8,93.6,90.0,94.7
2,2026-07-09T04:05:50Z,KATL,2026-07-09,low,30,74.58,0.6,73.9,74.55,75.33,73.5,75.9
3,2026-07-09T04:05:50Z,KATL,2026-07-10,high,30,92.92,1.36,91.49,93.05,94.37,89.1,95.3
4,2026-07-09T04:05:50Z,KATL,2026-07-10,low,30,74.7,0.8,73.59,74.95,75.71,73.1,76.4
5,2026-07-09T04:05:50Z,KATL,2026-07-11,high,30,90.72,4.3,84.55,91.45,95.12,79.5,97.1
6,2026-07-09T04:05:50Z,KATL,2026-07-11,low,30,74.38,0.99,73.18,74.6,75.23,71.5,76.2
7,2026-07-09T04:05:50Z,KAUS,2026-07-08,high,30,100.22,1.42,98.2,100.35,102.3,98.0,102.8
8,2026-07-09T04:05:50Z,KAUS,2026-07-08,low,30,76.59,0.22,76.39,76.6,76.9,76.1,77.0
9,2026-07-09T04:05:50Z,KAUS,2026-07-09,high,30,100.54,2.43,96.79,100.8,103.62,96.1,104.3
10,2026-07-09T04:05:50Z,KAUS,2026-07-09,low,30,76.26,0.44,75.9,76.1,76.8,75.5,77.4
11,2026-07-09T04:05:50Z,KAUS,2026-07-10,high,30,95.38,2.24,92.2,95.55,98.51,90.8,98.8
12,2026-07-09T04:05:50Z,KAUS,2026-07-10,low,30,74.8,0.48,74.28,74.85,75.31,73.8,75.9
13,2026-07-09T04:05:50Z,KBOS,2026-07-09,high,30,89.57,1.31,87.87,89.6,90.69,86.9,93.3
14,2026-07-09T04:05:50Z,KBOS,2026-07-09,low,30,68.17,1.6,66.27,68.35,69.62,64.3,72.5
15,2026-07-09T04:05:50Z,KBOS,2026-07-10,high,30,86.61,2.92,83.23,86.95,90.34,78.9,91.4
16,2026-07-09T04:05:50Z,KBOS,2026-07-10,low,30,70.82,0.93,69.78,70.9,71.82,68.9,72.6
17,2026-07-09T04:05:50Z,KBOS,2026-07-11,high,30,77.56,2.16,75.26,77.35,80.23,72.0,81.6
18,2026-07-09T04:05:50Z,KBOS,2026-07-11,low,30,68.02,1.64,65.89,68.25,70.24,64.8,70.8
115,2026-07-09T04:05:50Z,KDCA,2026-07-09,high,30,89.99,1.71,87.86,89.75,92.31,87.1,94.6
116,2026-07-09T04:05:50Z,KDCA,2026-07-09,low,30,71.08,0.59,70.1,71.15,71.7,70.0,72.0
117,2026-07-09T04:05:50Z,KDCA,2026-07-10,high,30,93.03,1.94,90.81,93.15,94.82,87.9,96.2
118,2026-07-09T04:05:50Z,KDCA,2026-07-10,low,30,74.57,0.96,73.19,74.75,75.63,72.9,76.2
119,2026-07-09T04:05:50Z,KDCA,2026-07-11,high,30,89.18,3.29,85.88,88.75,93.66,80.8,95.7
120,2026-07-09T04:05:50Z,KDCA,2026-07-11,low,30,73.62,1.68,71.96,73.3,75.66,69.9,78.1
31,2026-07-09T04:05:50Z,KDEN,2026-07-08,high,30,94.55,1.08,93.55,94.5,95.61,92.4,97.3
32,2026-07-09T04:05:50Z,KDEN,2026-07-08,low,30,64.08,0.49,63.69,64.1,64.8,62.6,64.9
33,2026-07-09T04:05:50Z,KDEN,2026-07-09,high,30,90.35,2.51,87.06,90.5,93.32,85.6,95.4
34,2026-07-09T04:05:50Z,KDEN,2026-07-09,low,30,64.71,1.15,63.26,64.8,66.05,62.5,67.1
35,2026-07-09T04:05:50Z,KDEN,2026-07-10,high,30,89.89,3.52,85.15,90.8,93.58,80.6,95.0
36,2026-07-09T04:05:50Z,KDEN,2026-07-10,low,30,62.95,1.2,61.2,62.85,64.82,60.8,65.1
25,2026-07-09T04:05:50Z,KDFW,2026-07-08,high,30,101.09,1.14,99.3,101.05,102.4,98.4,103.3
26,2026-07-09T04:05:50Z,KDFW,2026-07-08,low,30,78.14,0.44,77.67,78.2,78.7,76.8,79.0
27,2026-07-09T04:05:50Z,KDFW,2026-07-09,high,30,102.34,2.06,99.26,102.85,104.81,98.8,105.3
28,2026-07-09T04:05:50Z,KDFW,2026-07-09,low,30,83.81,0.41,83.49,83.8,84.23,82.7,84.6
29,2026-07-09T04:05:50Z,KDFW,2026-07-10,high,30,100.01,3.37,95.07,100.3,103.77,92.5,105.8
30,2026-07-09T04:05:50Z,KDFW,2026-07-10,low,30,82.52,0.99,80.89,82.8,83.7,80.7,84.2
37,2026-07-09T04:05:50Z,KIAH,2026-07-08,high,30,98.47,0.59,97.87,98.45,99.21,97.1,99.7
38,2026-07-09T04:05:50Z,KIAH,2026-07-08,low,30,79.54,0.13,79.4,79.5,79.7,79.3,79.9
39,2026-07-09T04:05:50Z,KIAH,2026-07-09,high,30,97.82,1.06,96.58,97.7,99.35,96.1,100.1
40,2026-07-09T04:05:50Z,KIAH,2026-07-09,low,30,79.93,0.22,79.7,79.8,80.2,79.5,80.4
41,2026-07-09T04:05:50Z,KIAH,2026-07-10,high,30,93.83,2.85,89.59,94.6,96.76,85.8,98.4
42,2026-07-09T04:05:50Z,KIAH,2026-07-10,low,30,80.54,0.36,80.1,80.55,81.01,79.6,81.3
43,2026-07-09T04:05:50Z,KLAS,2026-07-08,high,30,106.18,0.85,105.15,106.35,106.93,104.1,108.2
44,2026-07-09T04:05:50Z,KLAS,2026-07-08,low,30,81.87,0.3,81.5,81.9,82.2,81.2,82.5
45,2026-07-09T04:05:50Z,KLAS,2026-07-09,high,30,106.91,1.33,105.13,106.95,108.32,103.8,108.9
46,2026-07-09T04:05:50Z,KLAS,2026-07-09,low,30,82.94,0.53,82.2,83.0,83.61,81.9,84.1
47,2026-07-09T04:05:50Z,KLAS,2026-07-10,high,30,105.9,1.35,104.15,105.7,107.53,103.0,108.2
48,2026-07-09T04:05:50Z,KLAS,2026-07-10,low,30,80.23,1.06,79.18,80.45,81.24,77.3,81.9
49,2026-07-09T04:05:50Z,KLAX,2026-07-08,high,30,77.91,0.63,77.19,77.8,78.6,76.8,79.8
50,2026-07-09T04:05:50Z,KLAX,2026-07-08,low,30,65.74,0.36,65.39,65.7,66.21,65.0,66.5
51,2026-07-09T04:05:50Z,KLAX,2026-07-09,high,30,81.19,1.3,79.88,80.8,83.07,79.4,84.1
52,2026-07-09T04:05:50Z,KLAX,2026-07-09,low,30,69.28,0.85,68.38,69.1,70.15,67.9,71.8
53,2026-07-09T04:05:50Z,KLAX,2026-07-10,high,30,80.77,1.84,78.3,80.4,83.5,78.0,84.4
54,2026-07-09T04:05:50Z,KLAX,2026-07-10,low,30,69.9,1.2,68.5,69.85,71.62,68.0,72.2
19,2026-07-09T04:05:50Z,KMDW,2026-07-08,high,30,87.13,0.62,86.29,87.15,88.0,85.9,88.2
20,2026-07-09T04:05:50Z,KMDW,2026-07-08,low,30,70.4,0.24,70.1,70.4,70.7,69.9,71.0
21,2026-07-09T04:05:50Z,KMDW,2026-07-09,high,30,85.01,2.25,81.84,85.5,87.53,80.2,88.3
22,2026-07-09T04:05:50Z,KMDW,2026-07-09,low,30,71.91,0.49,71.3,71.9,72.5,70.9,73.1
23,2026-07-09T04:05:50Z,KMDW,2026-07-10,high,30,82.17,2.1,79.97,82.1,84.64,77.9,87.9
24,2026-07-09T04:05:50Z,KMDW,2026-07-10,low,30,71.23,1.01,70.29,71.25,72.22,68.1,73.9
55,2026-07-09T04:05:50Z,KMIA,2026-07-09,high,30,88.93,0.78,88.08,89.05,89.75,87.0,90.3
56,2026-07-09T04:05:50Z,KMIA,2026-07-09,low,30,82.86,0.59,82.27,82.95,83.51,81.3,83.7
57,2026-07-09T04:05:50Z,KMIA,2026-07-10,high,30,89.14,0.63,88.5,89.2,89.82,87.6,90.5
58,2026-07-09T04:05:50Z,KMIA,2026-07-10,low,30,83.82,0.57,83.28,83.9,84.41,82.2,84.9
