id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
1,2026-06-01T01:24:39Z,KATL,2026-05-31,high,30,72.37,1.69,71.09,71.7,74.91,70.8,77.8
2,2026-06-01T01:24:39Z,KATL,2026-05-31,low,30,64.71,1.79,62.68,64.45,67.62,62.2,68.5
3,2026-06-01T01:24:39Z,KATL,2026-06-01,high,30,87.35,1.69,85.36,87.55,89.41,83.5,90.9
4,2026-06-01T01:24:39Z,KATL,2026-06-01,low,30,63.94,1.94,61.6,63.8,66.71,60.6,68.4
5,2026-06-01T01:24:39Z,KATL,2026-06-02,high,30,80.76,5.01,73.13,81.7,86.71,72.1,89.2
6,2026-06-01T01:24:39Z,KATL,2026-06-02,low,30,64.06,3.84,58.53,64.9,68.7,56.0,69.6
7,2026-06-01T01:24:39Z,KAUS,2026-05-31,high,30,91.96,1.65,90.1,92.35,93.55,87.7,94.9
8,2026-06-01T01:24:39Z,KAUS,2026-05-31,low,30,72.22,0.24,71.9,72.25,72.5,71.8,72.7
9,2026-06-01T01:24:39Z,KAUS,2026-06-01,high,30,93.58,1.8,91.29,93.95,95.81,90.5,97.3
10,2026-06-01T01:24:39Z,KAUS,2026-06-01,low,30,73.71,0.5,73.19,73.7,74.51,72.9,74.7
11,2026-06-01T01:24:39Z,KAUS,2026-06-02,high,30,93.73,1.96,91.54,93.75,96.21,89.7,98.6
12,2026-06-01T01:24:39Z,KAUS,2026-06-02,low,30,75.24,0.82,74.2,75.15,76.41,73.7,76.7
91,2026-06-01T01:24:39Z,KDCA,2026-05-31,high,30,78.77,0.69,78.16,78.65,79.61,76.9,80.0
92,2026-06-01T01:24:39Z,KDCA,2026-05-31,low,30,53.01,0.52,52.29,53.1,53.61,52.1,53.9
93,2026-06-01T01:24:39Z,KDCA,2026-06-01,high,30,76.19,1.39,74.28,76.45,77.82,74.0,78.8
94,2026-06-01T01:24:39Z,KDCA,2026-06-01,low,30,57.36,0.96,56.17,57.4,58.54,55.7,59.5
95,2026-06-01T01:24:39Z,KDCA,2026-06-02,high,30,73.87,2.15,71.24,74.05,76.32,67.5,78.0
96,2026-06-01T01:24:39Z,KDCA,2026-06-02,low,30,52.5,1.29,50.59,52.8,53.83,50.3,55.5
19,2026-06-01T01:24:39Z,KDFW,2026-05-31,high,30,96.49,1.23,94.79,96.85,98.0,93.9,98.7
20,2026-06-01T01:24:39Z,KDFW,2026-05-31,low,30,76.35,0.28,76.08,76.4,76.7,75.5,76.9
21,2026-06-01T01:24:39Z,KDFW,2026-06-01,high,30,98.47,1.91,95.67,98.6,100.5,94.8,102.5
22,2026-06-01T01:24:39Z,KDFW,2026-06-01,low,30,78.77,0.58,78.17,78.9,79.32,77.2,80.0
23,2026-06-01T01:24:39Z,KDFW,2026-06-02,high,30,96.15,1.73,93.5,96.4,98.43,92.6,98.9
24,2026-06-01T01:24:39Z,KDFW,2026-06-02,low,30,79.44,2.2,76.97,80.2,81.21,72.2,82.1
25,2026-06-01T01:24:39Z,KIAH,2026-05-31,high,30,92.32,1.09,91.04,92.3,93.91,90.3,94.4
26,2026-06-01T01:24:39Z,KIAH,2026-05-31,low,30,76.44,0.16,76.29,76.45,76.6,76.1,76.8
27,2026-06-01T01:24:39Z,KIAH,2026-06-01,high,30,94.65,1.69,93.0,94.4,96.84,92.5,99.9
28,2026-06-01T01:24:39Z,KIAH,2026-06-01,low,30,77.35,0.32,76.99,77.3,77.8,76.8,78.1
29,2026-06-01T01:24:39Z,KIAH,2026-06-02,high,30,95.6,2.38,92.58,95.15,98.47,91.0,100.7
30,2026-06-01T01:24:39Z,KIAH,2026-06-02,low,30,78.28,0.52,77.68,78.3,78.8,77.0,79.4
31,2026-06-01T01:24:39Z,KLAS,2026-05-31,high,30,91.24,0.46,90.69,91.3,91.71,90.2,92.2
32,2026-06-01T01:24:39Z,KLAS,2026-05-31,low,30,65.77,0.29,65.49,65.8,66.1,64.9,66.4
33,2026-06-01T01:24:39Z,KLAS,2026-06-01,high,30,96.09,1.15,95.11,96.2,97.5,92.7,98.4
34,2026-06-01T01:24:39Z,KLAS,2026-06-01,low,30,70.88,0.67,69.98,71.1,71.71,69.6,72.0
35,2026-06-01T01:24:39Z,KLAS,2026-06-02,high,30,97.56,1.47,95.39,97.7,99.31,93.9,100.0
36,2026-06-01T01:24:39Z,KLAS,2026-06-02,low,30,72.68,1.42,71.08,72.5,74.91,69.4,75.6
37,2026-06-01T01:24:39Z,KLAX,2026-05-31,high,30,73.27,0.45,72.7,73.2,73.81,72.5,74.4
38,2026-06-01T01:24:39Z,KLAX,2026-05-31,low,30,61.66,0.27,61.3,61.65,62.0,61.2,62.2
39,2026-06-01T01:24:39Z,KLAX,2026-06-01,high,30,73.56,1.01,72.3,73.55,75.11,71.7,75.7
40,2026-06-01T01:24:39Z,KLAX,2026-06-01,low,30,63.81,0.67,63.09,63.75,64.6,62.0,65.4
41,2026-06-01T01:24:39Z,KLAX,2026-06-02,high,30,72.24,0.89,71.28,72.3,73.31,69.9,73.6
42,2026-06-01T01:24:39Z,KLAX,2026-06-02,low,30,62.96,0.53,62.29,63.0,63.62,61.7,63.9
13,2026-06-01T01:24:39Z,KMDW,2026-05-31,high,30,72.73,1.14,71.59,72.55,74.13,70.3,75.2
14,2026-06-01T01:24:39Z,KMDW,2026-05-31,low,30,57.39,0.29,57.08,57.45,57.71,56.5,57.8
15,2026-06-01T01:24:39Z,KMDW,2026-06-01,high,30,69.6,2.6,65.99,70.2,72.81,63.3,73.5
16,2026-06-01T01:24:39Z,KMDW,2026-06-01,low,30,59.63,0.84,58.48,59.65,60.9,57.8,61.0
17,2026-06-01T01:24:39Z,KMDW,2026-06-02,high,30,69.09,1.32,66.58,69.45,70.2,66.1,71.3
18,2026-06-01T01:24:39Z,KMDW,2026-06-02,low,30,57.51,0.89,56.48,57.3,58.83,56.0,59.1
43,2026-06-01T01:24:39Z,KMSP,2026-05-31,high,30,72.61,3.25,67.59,73.0,76.15,66.6,78.8
44,2026-06-01T01:24:39Z,KMSP,2026-05-31,low,30,59.92,0.57,59.19,60.0,60.51,58.2,60.7
45,2026-06-01T01:24:39Z,KMSP,2026-06-01,high,30,76.95,3.95,71.09,78.05,80.7,67.6,82.3
46,2026-06-01T01:24:39Z,KMSP,2026-06-01,low,30,62.13,1.12,60.7,62.05,63.72,59.9,64.4
47,2026-06-01T01:24:39Z,KMSP,2026-06-02,high,30,79.61,3.14,75.93,79.95,82.23,71.5,86.6
48,2026-06-01T01:24:39Z,KMSP,2026-06-02,low,30,61.52,2.29,58.1,61.35,64.19,56.5,65.4
49,2026-06-01T01:24:39Z,KMSY,2026-05-31,high,30,92.36,0.6,91.69,92.25,93.2,91.3,93.5
50,2026-06-01T01:24:39Z,KMSY,2026-05-31,low,30,72.98,0.23,72.7,72.9,73.4,72.7,73.5
51,2026-06-01T01:24:39Z,KMSY,2026-06-01,high,30,90.78,2.26,87.47,91.5,93.2,85.8,93.5
52,2026-06-01T01:24:39Z,KMSY,2026-06-01,low,30,73.62,0.37,73.28,73.7,74.01,72.3,74.1
53,2026-06-01T01:24:39Z,KMSY,2026-06-02,high,30,91.94,2.12,89.02,92.3,94.31,87.5,95.5
54,2026-06-01T01:24:39Z,KMSY,2026-06-02,low,30,72.98,0.67,72.35,73.1,73.7,71.0,73.8
55,2026-06-01T01:24:39Z,KNYC,2026-05-31,high,30,74.59,0.77,73.57,74.7,75.6,73.2,76.0
56,2026-06-01T01:24:39Z,KNYC,2026-05-31,low,30,52.45,0.43,51.98,52.7,52.8,51.1,52.9
57,2026-06-01T01:24:39Z,KNYC,2026-06-01,high,30,72.11,2.25,69.09,72.15,75.11,67.1,75.9
58,2026-06-01T01:24:39Z,KNYC,2026-06-01,low,30,58.34,1.07,56.86,58.45,59.6,56.0,60.3
59,2026-06-01T01:24:39Z,KNYC,2026-06-02,high,30,74.5,1.87,72.76,74.55,76.31,68.3,77.7
60,2026-06-01T01:24:39Z,KNYC,2026-06-02,low,30,55.6,0.85,54.71,55.75,56.52,53.5,56.9
61,2026-06-01T01:24:39Z,KOKC,2026-05-31,high,30,95.46,1.68,93.56,95.6,97.61,91.8,98.6
62,2026-06-01T01:24:39Z,KOKC,2026-05-31,low,30,70.34,0.46,69.59,70.4,70.72,69.4,71.3
63,2026-06-01T01:24:39Z,KOKC,2026-06-01,high,30,97.62,2.0,95.33,97.4,99.82,93.4,101.0
64,2026-06-01T01:24:39Z,KOKC,2026-06-01,low,30,72.84,1.58,71.63,73.05,74.45,66.4,75.4
65,2026-06-01T01:24:39Z,KOKC,2026-06-02,high,30,89.46,3.69,85.0,89.3,93.54,80.1,97.4
66,2026-06-01T01:24:39Z,KOKC,2026-06-02,low,30,71.47,2.24,68.7,71.6,74.81,65.8,75.3
67,2026-06-01T01:24:39Z,KPHL,2026-05-31,high,30,73.96,0.71,73.19,73.75,74.82,72.4,75.5
68,2026-06-01T01:24:39Z,KPHL,2026-05-31,low,30,46.73,0.79,45.6,46.7,47.6,45.2,48.2
69,2026-06-01T01:24:39Z,KPHL,2026-06-01,high,30,74.81,1.59,72.78,74.6,76.81,72.1,77.4
70,2026-06-01T01:24:39Z,KPHL,2026-06-01,low,30,52.58,1.07,51.2,52.55,53.92,50.4,55.2
