id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-09-04T01:15:52Z,KATL,2026-09-03,gfs_seamless,93.8,75.8
2,2026-09-04T01:15:52Z,KATL,2026-09-04,gfs_seamless,95.6,75.4
3,2026-09-04T01:15:52Z,KATL,2026-09-05,gfs_seamless,100.5,75.1
4,2026-09-04T01:15:52Z,KATL,2026-09-03,icon_global,94.9,75.4
5,2026-09-04T01:15:52Z,KATL,2026-09-04,icon_global,93.1,73.7
6,2026-09-04T01:15:52Z,KATL,2026-09-05,icon_global,93.6,72.9
7,2026-09-04T01:15:52Z,KATL,2026-09-03,gem_global,94.1,74.2
8,2026-09-04T01:15:52Z,KATL,2026-09-04,gem_global,92.0,74.0
9,2026-09-04T01:15:52Z,KATL,2026-09-05,gem_global,91.2,72.9
10,2026-09-04T01:15:52Z,KATL,2026-09-03,ecmwf_ifs025,95.9,74.2
11,2026-09-04T01:15:52Z,KATL,2026-09-04,ecmwf_ifs025,94.2,74.7
12,2026-09-04T01:15:52Z,KATL,2026-09-05,ecmwf_ifs025,99.2,73.6
13,2026-09-04T01:15:52Z,KATL,2026-09-03,ukmo_global_deterministic_10km,93.0,78.0
14,2026-09-04T01:15:52Z,KATL,2026-09-04,ukmo_global_deterministic_10km,93.6,76.4
15,2026-09-04T01:15:52Z,KATL,2026-09-05,ukmo_global_deterministic_10km,96.3,77.5
16,2026-09-04T01:15:52Z,KAUS,2026-09-03,gfs_seamless,99.1,80.9
17,2026-09-04T01:15:52Z,KAUS,2026-09-04,gfs_seamless,97.2,78.3
18,2026-09-04T01:15:52Z,KAUS,2026-09-05,gfs_seamless,94.5,77.7
19,2026-09-04T01:15:52Z,KAUS,2026-09-03,icon_global,95.4,80.7
20,2026-09-04T01:15:52Z,KAUS,2026-09-04,icon_global,90.5,79.6
21,2026-09-04T01:15:52Z,KAUS,2026-09-05,icon_global,95.5,75.6
22,2026-09-04T01:15:52Z,KAUS,2026-09-03,gem_global,99.1,79.3
23,2026-09-04T01:15:52Z,KAUS,2026-09-04,gem_global,92.1,80.9
24,2026-09-04T01:15:52Z,KAUS,2026-09-05,gem_global,96.9,75.2
25,2026-09-04T01:15:52Z,KAUS,2026-09-03,ecmwf_ifs025,95.7,79.8
26,2026-09-04T01:15:52Z,KAUS,2026-09-04,ecmwf_ifs025,94.6,79.1
27,2026-09-04T01:15:52Z,KAUS,2026-09-05,ecmwf_ifs025,97.3,77.2
28,2026-09-04T01:15:52Z,KAUS,2026-09-03,ukmo_global_deterministic_10km,97.9,81.5
29,2026-09-04T01:15:52Z,KAUS,2026-09-04,ukmo_global_deterministic_10km,92.9,79.5
30,2026-09-04T01:15:52Z,KAUS,2026-09-05,ukmo_global_deterministic_10km,95.8,77.9
46,2026-09-04T01:15:52Z,KDEN,2026-09-03,gfs_seamless,90.6,56.0
47,2026-09-04T01:15:52Z,KDEN,2026-09-04,gfs_seamless,92.4,58.9
48,2026-09-04T01:15:52Z,KDEN,2026-09-05,gfs_seamless,89.5,64.3
49,2026-09-04T01:15:52Z,KDEN,2026-09-03,icon_global,88.0,55.5
50,2026-09-04T01:15:52Z,KDEN,2026-09-04,icon_global,90.1,56.0
51,2026-09-04T01:15:52Z,KDEN,2026-09-05,icon_global,88.3,60.0
52,2026-09-04T01:15:52Z,KDEN,2026-09-03,gem_global,90.0,54.1
53,2026-09-04T01:15:52Z,KDEN,2026-09-04,gem_global,90.0,54.9
54,2026-09-04T01:15:52Z,KDEN,2026-09-05,gem_global,91.3,57.7
55,2026-09-04T01:15:52Z,KDEN,2026-09-03,ecmwf_ifs025,89.8,58.3
56,2026-09-04T01:15:52Z,KDEN,2026-09-04,ecmwf_ifs025,92.2,61.2
57,2026-09-04T01:15:52Z,KDEN,2026-09-05,ecmwf_ifs025,92.5,67.2
58,2026-09-04T01:15:52Z,KDEN,2026-09-03,ukmo_global_deterministic_10km,91.4,56.2
59,2026-09-04T01:15:52Z,KDEN,2026-09-04,ukmo_global_deterministic_10km,91.5,58.7
60,2026-09-04T01:15:52Z,KDEN,2026-09-05,ukmo_global_deterministic_10km,91.7,60.7
31,2026-09-04T01:15:52Z,KDFW,2026-09-03,gfs_seamless,92.0,78.2
32,2026-09-04T01:15:52Z,KDFW,2026-09-04,gfs_seamless,96.3,78.3
33,2026-09-04T01:15:52Z,KDFW,2026-09-05,gfs_seamless,98.5,78.3
34,2026-09-04T01:15:52Z,KDFW,2026-09-03,icon_global,85.9,77.3
35,2026-09-04T01:15:52Z,KDFW,2026-09-04,icon_global,94.0,77.1
36,2026-09-04T01:15:52Z,KDFW,2026-09-05,icon_global,97.3,77.4
37,2026-09-04T01:15:52Z,KDFW,2026-09-03,gem_global,95.7,74.6
38,2026-09-04T01:15:52Z,KDFW,2026-09-04,gem_global,89.9,74.0
39,2026-09-04T01:15:52Z,KDFW,2026-09-05,gem_global,94.7,71.6
40,2026-09-04T01:15:52Z,KDFW,2026-09-03,ecmwf_ifs025,90.8,76.4
41,2026-09-04T01:15:52Z,KDFW,2026-09-04,ecmwf_ifs025,97.1,76.7
42,2026-09-04T01:15:52Z,KDFW,2026-09-05,ecmwf_ifs025,98.1,78.6
43,2026-09-04T01:15:52Z,KDFW,2026-09-03,ukmo_global_deterministic_10km,92.1,79.0
44,2026-09-04T01:15:52Z,KDFW,2026-09-04,ukmo_global_deterministic_10km,94.1,77.9
45,2026-09-04T01:15:52Z,KDFW,2026-09-05,ukmo_global_deterministic_10km,96.8,80.9
61,2026-09-04T01:15:52Z,KLAX,2026-09-03,gfs_seamless,77.0,63.2
62,2026-09-04T01:15:52Z,KLAX,2026-09-04,gfs_seamless,74.7,61.3
63,2026-09-04T01:15:52Z,KLAX,2026-09-05,gfs_seamless,78.6,57.4
64,2026-09-04T01:15:52Z,KLAX,2026-09-03,icon_global,80.3,64.1
65,2026-09-04T01:15:52Z,KLAX,2026-09-04,icon_global,79.0,64.0
66,2026-09-04T01:15:52Z,KLAX,2026-09-05,icon_global,83.8,59.9
67,2026-09-04T01:15:52Z,KLAX,2026-09-03,gem_global,76.8,57.5
68,2026-09-04T01:15:52Z,KLAX,2026-09-04,gem_global,77.1,60.5
69,2026-09-04T01:15:52Z,KLAX,2026-09-05,gem_global,81.1,55.7
70,2026-09-04T01:15:52Z,KLAX,2026-09-03,ecmwf_ifs025,81.5,64.7
71,2026-09-04T01:15:52Z,KLAX,2026-09-04,ecmwf_ifs025,84.7,65.0
72,2026-09-04T01:15:52Z,KLAX,2026-09-05,ecmwf_ifs025,90.2,65.1
73,2026-09-04T01:15:52Z,KLAX,2026-09-03,ukmo_global_deterministic_10km,77.8,65.0
74,2026-09-04T01:15:52Z,KLAX,2026-09-04,ukmo_global_deterministic_10km,76.2,66.5
75,2026-09-04T01:15:52Z,KLAX,2026-09-05,ukmo_global_deterministic_10km,80.6,64.2
76,2026-09-04T01:15:52Z,KMIA,2026-09-03,gfs_seamless,90.9,78.8
77,2026-09-04T01:15:52Z,KMIA,2026-09-04,gfs_seamless,88.2,76.5
78,2026-09-04T01:15:52Z,KMIA,2026-09-05,gfs_seamless,92.8,76.8
79,2026-09-04T01:15:52Z,KMIA,2026-09-03,icon_global,90.7,77.1
80,2026-09-04T01:15:52Z,KMIA,2026-09-04,icon_global,88.1,80.5
81,2026-09-04T01:15:52Z,KMIA,2026-09-05,icon_global,90.1,79.8
82,2026-09-04T01:15:52Z,KMIA,2026-09-03,gem_global,89.0,76.4
83,2026-09-04T01:15:52Z,KMIA,2026-09-04,gem_global,90.3,81.0
84,2026-09-04T01:15:52Z,KMIA,2026-09-05,gem_global,89.1,81.3
85,2026-09-04T01:15:52Z,KMIA,2026-09-03,ecmwf_ifs025,88.6,78.7
86,2026-09-04T01:15:52Z,KMIA,2026-09-04,ecmwf_ifs025,84.7,78.9
87,2026-09-04T01:15:52Z,KMIA,2026-09-05,ecmwf_ifs025,85.8,80.2
88,2026-09-04T01:15:52Z,KMIA,2026-09-03,ukmo_global_deterministic_10km,90.1,79.7
89,2026-09-04T01:15:52Z,KMIA,2026-09-04,ukmo_global_deterministic_10km,94.1,81.2
90,2026-09-04T01:15:52Z,KMIA,2026-09-05,ukmo_global_deterministic_10km,90.3,82.8
91,2026-09-04T01:15:52Z,KMSP,2026-09-03,gfs_seamless,86.8,72.1
92,2026-09-04T01:15:52Z,KMSP,2026-09-04,gfs_seamless,90.8,70.1
93,2026-09-04T01:15:52Z,KMSP,2026-09-05,gfs_seamless,94.4,61.7
94,2026-09-04T01:15:52Z,KMSP,2026-09-03,icon_global,88.3,72.7
95,2026-09-04T01:15:52Z,KMSP,2026-09-04,icon_global,93.7,73.1
96,2026-09-04T01:15:52Z,KMSP,2026-09-05,icon_global,84.5,69.4
97,2026-09-04T01:15:52Z,KMSP,2026-09-03,gem_global,79.8,71.2
98,2026-09-04T01:15:52Z,KMSP,2026-09-04,gem_global,92.4,71.5
99,2026-09-04T01:15:52Z,KMSP,2026-09-05,gem_global,90.8,72.5
100,2026-09-04T01:15:52Z,KMSP,2026-09-03,ecmwf_ifs025,83.9,70.2
101,2026-09-04T01:15:52Z,KMSP,2026-09-04,ecmwf_ifs025,85.9,71.0
102,2026-09-04T01:15:52Z,KMSP,2026-09-05,ecmwf_ifs025,84.6,65.4
103,2026-09-04T01:15:52Z,KMSP,2026-09-03,ukmo_global_deterministic_10km,89.4,72.3
104,2026-09-04T01:15:52Z,KMSP,2026-09-04,ukmo_global_deterministic_10km,89.4,77.4
105,2026-09-04T01:15:52Z,KMSP,2026-09-05,ukmo_global_deterministic_10km,80.6,65.4
106,2026-09-04T01:15:52Z,KOKC,2026-09-03,gfs_seamless,94.4,74.4
107,2026-09-04T01:15:52Z,KOKC,2026-09-04,gfs_seamless,96.6,74.4
108,2026-09-04T01:15:52Z,KOKC,2026-09-05,gfs_seamless,103.3,76.8
109,2026-09-04T01:15:52Z,KOKC,2026-09-03,icon_global,97.2,73.7
110,2026-09-04T01:15:52Z,KOKC,2026-09-04,icon_global,97.2,73.9
111,2026-09-04T01:15:52Z,KOKC,2026-09-05,icon_global,99.6,74.2
112,2026-09-04T01:15:52Z,KOKC,2026-09-03,gem_global,97.4,74.9
113,2026-09-04T01:15:52Z,KOKC,2026-09-04,gem_global,98.4,77.1
114,2026-09-04T01:15:52Z,KOKC,2026-09-05,gem_global,98.2,75.9
115,2026-09-04T01:15:52Z,KOKC,2026-09-03,ecmwf_ifs025,95.4,76.2
116,2026-09-04T01:15:52Z,KOKC,2026-09-04,ecmwf_ifs025,98.0,77.4
117,2026-09-04T01:15:52Z,KOKC,2026-09-05,ecmwf_ifs025,99.3,80.4
118,2026-09-04T01:15:52Z,KOKC,2026-09-03,ukmo_global_deterministic_10km,94.1,76.3
119,2026-09-04T01:15:52Z,KOKC,2026-09-04,ukmo_global_deterministic_10km,99.8,76.5
120,2026-09-04T01:15:52Z,KOKC,2026-09-05,ukmo_global_deterministic_10km,98.7,78.2
121,2026-09-04T01:15:52Z,KPHL,2026-09-03,gfs_seamless,85.8,70.4
122,2026-09-04T01:15:52Z,KPHL,2026-09-04,gfs_seamless,85.9,73.0
123,2026-09-04T01:15:52Z,KPHL,2026-09-05,gfs_seamless,83.5,69.7
124,2026-09-04T01:15:52Z,KPHL,2026-09-03,icon_global,87.2,70.8
125,2026-09-04T01:15:52Z,KPHL,2026-09-04,icon_global,88.0,76.0
126,2026-09-04T01:15:52Z,KPHL,2026-09-05,icon_global,80.6,72.8
127,2026-09-04T01:15:52Z,KPHL,2026-09-03,gem_global,85.1,70.3
128,2026-09-04T01:15:52Z,KPHL,2026-09-04,gem_global,84.3,71.6
129,2026-09-04T01:15:52Z,KPHL,2026-09-05,gem_global,80.3,69.3
130,2026-09-04T01:15:52Z,KPHL,2026-09-03,ecmwf_ifs025,87.2,70.1
131,2026-09-04T01:15:52Z,KPHL,2026-09-04,ecmwf_ifs025,88.7,73.3
132,2026-09-04T01:15:52Z,KPHL,2026-09-05,ecmwf_ifs025,82.1,68.2
133,2026-09-04T01:15:52Z,KPHL,2026-09-03,ukmo_global_deterministic_10km,88.3,71.5
134,2026-09-04T01:15:52Z,KPHL,2026-09-04,ukmo_global_deterministic_10km,88.5,76.5
135,2026-09-04T01:15:52Z,KPHL,2026-09-05,ukmo_global_deterministic_10km,83.8,74.8
151,2026-09-04T01:15:52Z,KSEA,2026-09-03,gfs_seamless,65.4,52.3
152,2026-09-04T01:15:52Z,KSEA,2026-09-04,gfs_seamless,69.4,51.2
153,2026-09-04T01:15:52Z,KSEA,2026-09-05,gfs_seamless,71.6,52.1
154,2026-09-04T01:15:52Z,KSEA,2026-09-03,icon_global,63.3,54.1
155,2026-09-04T01:15:52Z,KSEA,2026-09-04,icon_global,67.2,53.4
156,2026-09-04T01:15:52Z,KSEA,2026-09-05,icon_global,66.0,54.5
157,2026-09-04T01:15:52Z,KSEA,2026-09-03,gem_global,62.9,53.3
158,2026-09-04T01:15:52Z,KSEA,2026-09-04,gem_global,67.1,52.7
159,2026-09-04T01:15:52Z,KSEA,2026-09-05,gem_global,69.2,48.9
160,2026-09-04T01:15:52Z,KSEA,2026-09-03,ecmwf_ifs025,64.7,52.3
161,2026-09-04T01:15:52Z,KSEA,2026-09-04,ecmwf_ifs025,67.0,51.8
162,2026-09-04T01:15:52Z,KSEA,2026-09-05,ecmwf_ifs025,66.8,52.9
163,2026-09-04T01:15:52Z,KSEA,2026-09-03,ukmo_global_deterministic_10km,64.7,53.1
164,2026-09-04T01:15:52Z,KSEA,2026-09-04,ukmo_global_deterministic_10km,70.9,55.5
165,2026-09-04T01:15:52Z,KSEA,2026-09-05,ukmo_global_deterministic_10km,70.6,58.2
136,2026-09-04T01:15:52Z,KSFO,2026-09-03,gfs_seamless,71.9,56.9
137,2026-09-04T01:15:52Z,KSFO,2026-09-04,gfs_seamless,67.7,54.8
138,2026-09-04T01:15:52Z,KSFO,2026-09-05,gfs_seamless,70.3,49.9
139,2026-09-04T01:15:52Z,KSFO,2026-09-03,icon_global,70.7,61.5
140,2026-09-04T01:15:52Z,KSFO,2026-09-04,icon_global,72.7,60.0
141,2026-09-04T01:15:52Z,KSFO,2026-09-05,icon_global,73.0,58.5
142,2026-09-04T01:15:52Z,KSFO,2026-09-03,gem_global,68.5,58.1
143,2026-09-04T01:15:52Z,KSFO,2026-09-04,gem_global,64.9,55.9
144,2026-09-04T01:15:52Z,KSFO,2026-09-05,gem_global,63.7,57.0
145,2026-09-04T01:15:52Z,KSFO,2026-09-03,ecmwf_ifs025,68.5,57.8
146,2026-09-04T01:15:52Z,KSFO,2026-09-04,ecmwf_ifs025,66.4,57.5
147,2026-09-04T01:15:52Z,KSFO,2026-09-05,ecmwf_ifs025,68.7,56.2
148,2026-09-04T01:15:52Z,KSFO,2026-09-03,ukmo_global_deterministic_10km,72.0,59.8
149,2026-09-04T01:15:52Z,KSFO,2026-09-04,ukmo_global_deterministic_10km,73.3,57.7
150,2026-09-04T01:15:52Z,KSFO,2026-09-05,ukmo_global_deterministic_10km,74.4,55.7
