id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-05-29T13:26:41Z,KATL,2026-05-29,gfs_seamless,83.4,71.4
2,2026-05-29T13:26:41Z,KATL,2026-05-30,gfs_seamless,81.0,69.6
3,2026-05-29T13:26:41Z,KATL,2026-05-31,gfs_seamless,72.6,64.3
4,2026-05-29T13:26:41Z,KATL,2026-05-29,icon_global,78.0,71.3
5,2026-05-29T13:26:41Z,KATL,2026-05-30,icon_global,81.4,68.3
6,2026-05-29T13:26:41Z,KATL,2026-05-31,icon_global,75.9,67.8
7,2026-05-29T13:26:41Z,KATL,2026-05-29,gem_global,75.0,69.2
8,2026-05-29T13:26:41Z,KATL,2026-05-30,gem_global,79.0,68.0
9,2026-05-29T13:26:41Z,KATL,2026-05-31,gem_global,70.3,67.7
10,2026-05-29T13:26:41Z,KATL,2026-05-29,ecmwf_ifs025,79.2,69.8
11,2026-05-29T13:26:41Z,KATL,2026-05-30,ecmwf_ifs025,79.3,67.7
12,2026-05-29T13:26:41Z,KATL,2026-05-31,ecmwf_ifs025,72.6,66.0
13,2026-05-29T13:26:41Z,KATL,2026-05-29,ukmo_global_deterministic_10km,83.4,72.0
14,2026-05-29T13:26:41Z,KATL,2026-05-30,ukmo_global_deterministic_10km,83.4,69.3
15,2026-05-29T13:26:41Z,KATL,2026-05-31,ukmo_global_deterministic_10km,80.1,69.9
16,2026-05-29T13:26:41Z,KAUS,2026-05-29,gfs_seamless,91.3,72.6
17,2026-05-29T13:26:41Z,KAUS,2026-05-30,gfs_seamless,88.5,72.1
18,2026-05-29T13:26:41Z,KAUS,2026-05-31,gfs_seamless,90.7,70.7
19,2026-05-29T13:26:41Z,KAUS,2026-05-29,icon_global,88.1,71.0
20,2026-05-29T13:26:41Z,KAUS,2026-05-30,icon_global,86.7,72.9
21,2026-05-29T13:26:41Z,KAUS,2026-05-31,icon_global,88.8,70.6
22,2026-05-29T13:26:41Z,KAUS,2026-05-29,gem_global,90.9,69.2
23,2026-05-29T13:26:41Z,KAUS,2026-05-30,gem_global,90.8,71.1
24,2026-05-29T13:26:41Z,KAUS,2026-05-31,gem_global,92.2,74.6
25,2026-05-29T13:26:41Z,KAUS,2026-05-29,ecmwf_ifs025,91.6,71.4
26,2026-05-29T13:26:41Z,KAUS,2026-05-30,ecmwf_ifs025,91.3,71.9
27,2026-05-29T13:26:41Z,KAUS,2026-05-31,ecmwf_ifs025,94.1,73.2
28,2026-05-29T13:26:41Z,KAUS,2026-05-29,ukmo_global_deterministic_10km,89.7,72.0
29,2026-05-29T13:26:41Z,KAUS,2026-05-30,ukmo_global_deterministic_10km,86.4,74.0
30,2026-05-29T13:26:41Z,KAUS,2026-05-31,ukmo_global_deterministic_10km,87.7,73.2
151,2026-05-29T13:26:41Z,KDCA,2026-05-29,gfs_seamless,79.2,54.7
152,2026-05-29T13:26:41Z,KDCA,2026-05-30,gfs_seamless,72.0,59.7
153,2026-05-29T13:26:41Z,KDCA,2026-05-31,gfs_seamless,77.3,51.7
154,2026-05-29T13:26:41Z,KDCA,2026-05-29,icon_global,78.8,57.6
155,2026-05-29T13:26:41Z,KDCA,2026-05-30,icon_global,73.1,62.1
156,2026-05-29T13:26:41Z,KDCA,2026-05-31,icon_global,75.5,54.1
157,2026-05-29T13:26:41Z,KDCA,2026-05-29,gem_global,81.0,57.1
158,2026-05-29T13:26:41Z,KDCA,2026-05-30,gem_global,74.5,63.4
159,2026-05-29T13:26:41Z,KDCA,2026-05-31,gem_global,77.2,54.5
160,2026-05-29T13:26:41Z,KDCA,2026-05-29,ecmwf_ifs025,76.9,55.3
161,2026-05-29T13:26:41Z,KDCA,2026-05-30,ecmwf_ifs025,71.6,59.5
162,2026-05-29T13:26:41Z,KDCA,2026-05-31,ecmwf_ifs025,75.5,52.3
163,2026-05-29T13:26:41Z,KDCA,2026-05-29,ukmo_global_deterministic_10km,80.5,60.0
164,2026-05-29T13:26:41Z,KDCA,2026-05-30,ukmo_global_deterministic_10km,75.6,65.3
165,2026-05-29T13:26:41Z,KDCA,2026-05-31,ukmo_global_deterministic_10km,75.7,58.2
46,2026-05-29T13:26:41Z,KDEN,2026-05-29,gfs_seamless,83.5,58.2
47,2026-05-29T13:26:41Z,KDEN,2026-05-30,gfs_seamless,81.3,52.6
48,2026-05-29T13:26:41Z,KDEN,2026-05-31,gfs_seamless,81.8,52.3
49,2026-05-29T13:26:41Z,KDEN,2026-05-29,icon_global,78.3,57.9
50,2026-05-29T13:26:41Z,KDEN,2026-05-30,icon_global,76.0,50.1
51,2026-05-29T13:26:41Z,KDEN,2026-05-31,icon_global,80.6,50.6
52,2026-05-29T13:26:41Z,KDEN,2026-05-29,gem_global,78.7,54.3
53,2026-05-29T13:26:41Z,KDEN,2026-05-30,gem_global,73.7,49.2
54,2026-05-29T13:26:41Z,KDEN,2026-05-31,gem_global,79.4,44.8
55,2026-05-29T13:26:41Z,KDEN,2026-05-29,ecmwf_ifs025,76.0,53.8
56,2026-05-29T13:26:41Z,KDEN,2026-05-30,ecmwf_ifs025,76.9,50.8
57,2026-05-29T13:26:41Z,KDEN,2026-05-31,ecmwf_ifs025,77.6,51.4
58,2026-05-29T13:26:41Z,KDEN,2026-05-29,ukmo_global_deterministic_10km,79.6,52.7
59,2026-05-29T13:26:41Z,KDEN,2026-05-30,ukmo_global_deterministic_10km,74.0,49.9
60,2026-05-29T13:26:41Z,KDEN,2026-05-31,ukmo_global_deterministic_10km,77.6,47.0
31,2026-05-29T13:26:41Z,KDFW,2026-05-29,gfs_seamless,93.1,72.7
32,2026-05-29T13:26:41Z,KDFW,2026-05-30,gfs_seamless,94.8,73.1
33,2026-05-29T13:26:41Z,KDFW,2026-05-31,gfs_seamless,95.6,76.7
34,2026-05-29T13:26:41Z,KDFW,2026-05-29,icon_global,94.8,72.7
35,2026-05-29T13:26:41Z,KDFW,2026-05-30,icon_global,92.4,75.0
36,2026-05-29T13:26:41Z,KDFW,2026-05-31,icon_global,97.6,73.5
37,2026-05-29T13:26:41Z,KDFW,2026-05-29,gem_global,91.3,69.5
38,2026-05-29T13:26:41Z,KDFW,2026-05-30,gem_global,91.2,79.1
39,2026-05-29T13:26:41Z,KDFW,2026-05-31,gem_global,94.2,77.3
40,2026-05-29T13:26:41Z,KDFW,2026-05-29,ecmwf_ifs025,88.7,71.1
41,2026-05-29T13:26:41Z,KDFW,2026-05-30,ecmwf_ifs025,88.2,75.8
