id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-09-03T00:02:28Z,KATL,2026-09-02,gfs_seamless,96.1,74.5
2,2026-09-03T00:02:28Z,KATL,2026-09-03,gfs_seamless,97.1,76.8
3,2026-09-03T00:02:28Z,KATL,2026-09-04,gfs_seamless,97.9,74.6
4,2026-09-03T00:02:28Z,KATL,2026-09-02,icon_global,94.1,75.9
5,2026-09-03T00:02:28Z,KATL,2026-09-03,icon_global,93.7,75.1
6,2026-09-03T00:02:28Z,KATL,2026-09-04,icon_global,94.0,73.3
7,2026-09-03T00:02:28Z,KATL,2026-09-02,gem_global,95.8,73.0
8,2026-09-03T00:02:28Z,KATL,2026-09-03,gem_global,95.2,76.1
9,2026-09-03T00:02:28Z,KATL,2026-09-04,gem_global,93.2,75.2
10,2026-09-03T00:02:28Z,KATL,2026-09-02,ecmwf_ifs025,93.3,73.0
11,2026-09-03T00:02:28Z,KATL,2026-09-03,ecmwf_ifs025,94.1,76.1
12,2026-09-03T00:02:28Z,KATL,2026-09-04,ecmwf_ifs025,94.9,74.1
13,2026-09-03T00:02:28Z,KATL,2026-09-02,ukmo_global_deterministic_10km,94.0,78.0
14,2026-09-03T00:02:28Z,KATL,2026-09-03,ukmo_global_deterministic_10km,94.1,79.1
15,2026-09-03T00:02:28Z,KATL,2026-09-04,ukmo_global_deterministic_10km,92.0,76.7
16,2026-09-03T00:02:28Z,KAUS,2026-09-02,gfs_seamless,100.0,77.8
17,2026-09-03T00:02:28Z,KAUS,2026-09-03,gfs_seamless,98.3,78.5
18,2026-09-03T00:02:28Z,KAUS,2026-09-04,gfs_seamless,81.5,70.5
19,2026-09-03T00:02:28Z,KAUS,2026-09-02,icon_global,100.4,79.0
20,2026-09-03T00:02:28Z,KAUS,2026-09-03,icon_global,100.6,80.0
21,2026-09-03T00:02:28Z,KAUS,2026-09-04,icon_global,89.6,79.4
22,2026-09-03T00:02:28Z,KAUS,2026-09-02,gem_global,99.6,77.2
23,2026-09-03T00:02:28Z,KAUS,2026-09-03,gem_global,97.3,78.9
24,2026-09-03T00:02:28Z,KAUS,2026-09-04,gem_global,91.9,79.2
25,2026-09-03T00:02:28Z,KAUS,2026-09-02,ecmwf_ifs025,99.7,76.6
26,2026-09-03T00:02:28Z,KAUS,2026-09-03,ecmwf_ifs025,101.4,79.7
27,2026-09-03T00:02:28Z,KAUS,2026-09-04,ecmwf_ifs025,98.2,79.6
28,2026-09-03T00:02:28Z,KAUS,2026-09-02,ukmo_global_deterministic_10km,98.9,79.3
