id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-08-06T00:54:45Z,KATL,2026-08-05,gfs_seamless,88.4,70.8
2,2026-08-06T00:54:45Z,KATL,2026-08-06,gfs_seamless,86.1,69.6
3,2026-08-06T00:54:45Z,KATL,2026-08-07,gfs_seamless,92.4,69.8
4,2026-08-06T00:54:45Z,KATL,2026-08-05,icon_global,84.5,71.7
5,2026-08-06T00:54:45Z,KATL,2026-08-06,icon_global,85.9,71.5
6,2026-08-06T00:54:45Z,KATL,2026-08-07,icon_global,87.3,71.4
7,2026-08-06T00:54:45Z,KATL,2026-08-05,gem_global,84.3,69.7
8,2026-08-06T00:54:45Z,KATL,2026-08-06,gem_global,83.5,69.2
9,2026-08-06T00:54:45Z,KATL,2026-08-07,gem_global,83.9,69.9
10,2026-08-06T00:54:45Z,KATL,2026-08-05,ecmwf_ifs025,86.0,68.1
11,2026-08-06T00:54:45Z,KATL,2026-08-06,ecmwf_ifs025,88.0,70.1
12,2026-08-06T00:54:45Z,KATL,2026-08-07,ecmwf_ifs025,87.5,70.5
13,2026-08-06T00:54:45Z,KATL,2026-08-05,ukmo_global_deterministic_10km,88.3,71.4
14,2026-08-06T00:54:45Z,KATL,2026-08-06,ukmo_global_deterministic_10km,88.3,73.2
15,2026-08-06T00:54:45Z,KATL,2026-08-07,ukmo_global_deterministic_10km,88.8,74.6
16,2026-08-06T00:54:45Z,KAUS,2026-08-05,gfs_seamless,98.5,78.3
17,2026-08-06T00:54:45Z,KAUS,2026-08-06,gfs_seamless,98.5,77.5
18,2026-08-06T00:54:45Z,KAUS,2026-08-07,gfs_seamless,101.1,76.5
19,2026-08-06T00:54:45Z,KAUS,2026-08-05,icon_global,99.3,78.3
20,2026-08-06T00:54:45Z,KAUS,2026-08-06,icon_global,99.4,78.3
21,2026-08-06T00:54:45Z,KAUS,2026-08-07,icon_global,99.8,78.3
22,2026-08-06T00:54:45Z,KAUS,2026-08-05,gem_global,98.5,76.8
23,2026-08-06T00:54:45Z,KAUS,2026-08-06,gem_global,98.6,75.8
24,2026-08-06T00:54:45Z,KAUS,2026-08-07,gem_global,96.8,75.3
25,2026-08-06T00:54:45Z,KAUS,2026-08-05,ecmwf_ifs025,97.6,77.5
26,2026-08-06T00:54:45Z,KAUS,2026-08-06,ecmwf_ifs025,98.3,77.1
27,2026-08-06T00:54:45Z,KAUS,2026-08-07,ecmwf_ifs025,98.0,77.3
28,2026-08-06T00:54:45Z,KAUS,2026-08-05,ukmo_global_deterministic_10km,98.4,79.2
29,2026-08-06T00:54:45Z,KAUS,2026-08-06,ukmo_global_deterministic_10km,100.1,78.9
30,2026-08-06T00:54:45Z,KAUS,2026-08-07,ukmo_global_deterministic_10km,99.7,78.9
31,2026-08-06T00:54:45Z,KBOS,2026-08-05,gfs_seamless,88.6,63.0
32,2026-08-06T00:54:45Z,KBOS,2026-08-06,gfs_seamless,91.2,70.1
33,2026-08-06T00:54:45Z,KBOS,2026-08-07,gfs_seamless,91.1,72.2
34,2026-08-06T00:54:45Z,KBOS,2026-08-05,icon_global,88.0,67.5
35,2026-08-06T00:54:45Z,KBOS,2026-08-06,icon_global,90.7,72.8
36,2026-08-06T00:54:45Z,KBOS,2026-08-07,icon_global,92.3,75.6
37,2026-08-06T00:54:45Z,KBOS,2026-08-05,gem_global,79.4,66.1
38,2026-08-06T00:54:45Z,KBOS,2026-08-06,gem_global,82.5,71.7
39,2026-08-06T00:54:45Z,KBOS,2026-08-07,gem_global,82.3,74.8
40,2026-08-06T00:54:45Z,KBOS,2026-08-05,ecmwf_ifs025,88.8,64.3
41,2026-08-06T00:54:45Z,KBOS,2026-08-06,ecmwf_ifs025,88.6,71.2
42,2026-08-06T00:54:45Z,KBOS,2026-08-07,ecmwf_ifs025,91.1,73.6
43,2026-08-06T00:54:45Z,KBOS,2026-08-05,ukmo_global_deterministic_10km,90.0,69.3
44,2026-08-06T00:54:45Z,KBOS,2026-08-06,ukmo_global_deterministic_10km,87.9,73.6
