id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-06-04T00:12:22Z,KATL,2026-06-03,gfs_seamless,79.0,56.6
2,2026-06-04T00:12:22Z,KATL,2026-06-04,gfs_seamless,81.6,57.7
3,2026-06-04T00:12:22Z,KATL,2026-06-05,gfs_seamless,87.9,59.8
4,2026-06-04T00:12:22Z,KATL,2026-06-03,icon_global,77.9,57.9
5,2026-06-04T00:12:22Z,KATL,2026-06-04,icon_global,82.3,58.4
6,2026-06-04T00:12:22Z,KATL,2026-06-05,icon_global,83.4,61.3
7,2026-06-04T00:12:22Z,KATL,2026-06-03,gem_global,74.4,59.6
8,2026-06-04T00:12:22Z,KATL,2026-06-04,gem_global,78.8,54.9
9,2026-06-04T00:12:22Z,KATL,2026-06-05,gem_global,81.7,56.8
10,2026-06-04T00:12:22Z,KATL,2026-06-03,ecmwf_ifs025,75.6,57.1
11,2026-06-04T00:12:22Z,KATL,2026-06-04,ecmwf_ifs025,80.5,56.5
12,2026-06-04T00:12:22Z,KATL,2026-06-05,ecmwf_ifs025,82.5,60.7
13,2026-06-04T00:12:22Z,KATL,2026-06-03,ukmo_global_deterministic_10km,79.2,59.3
14,2026-06-04T00:12:22Z,KATL,2026-06-04,ukmo_global_deterministic_10km,81.9,61.2
15,2026-06-04T00:12:22Z,KATL,2026-06-05,ukmo_global_deterministic_10km,84.3,65.4
16,2026-06-04T00:12:22Z,KAUS,2026-06-03,gfs_seamless,87.9,69.1
17,2026-06-04T00:12:22Z,KAUS,2026-06-04,gfs_seamless,81.8,71.1
18,2026-06-04T00:12:22Z,KAUS,2026-06-05,gfs_seamless,84.0,73.2
19,2026-06-04T00:12:22Z,KAUS,2026-06-03,icon_global,87.0,70.1
20,2026-06-04T00:12:22Z,KAUS,2026-06-04,icon_global,84.5,72.3
21,2026-06-04T00:12:22Z,KAUS,2026-06-05,icon_global,84.2,73.3
22,2026-06-04T00:12:22Z,KAUS,2026-06-03,gem_global,87.1,70.1
23,2026-06-04T00:12:22Z,KAUS,2026-06-04,gem_global,85.2,71.8
24,2026-06-04T00:12:22Z,KAUS,2026-06-05,gem_global,85.5,74.1
25,2026-06-04T00:12:22Z,KAUS,2026-06-03,ecmwf_ifs025,88.5,69.2
26,2026-06-04T00:12:22Z,KAUS,2026-06-04,ecmwf_ifs025,84.9,72.5
27,2026-06-04T00:12:22Z,KAUS,2026-06-05,ecmwf_ifs025,85.1,72.8
28,2026-06-04T00:12:22Z,KAUS,2026-06-03,ukmo_global_deterministic_10km,84.2,70.7
29,2026-06-04T00:12:22Z,KAUS,2026-06-04,ukmo_global_deterministic_10km,86.3,72.7
30,2026-06-04T00:12:22Z,KAUS,2026-06-05,ukmo_global_deterministic_10km,81.3,74.1
196,2026-06-04T00:12:22Z,KDCA,2026-06-03,gfs_seamless,84.3,54.0
197,2026-06-04T00:12:22Z,KDCA,2026-06-04,gfs_seamless,89.7,58.4
198,2026-06-04T00:12:22Z,KDCA,2026-06-05,gfs_seamless,92.6,61.9
199,2026-06-04T00:12:22Z,KDCA,2026-06-03,icon_global,82.9,58.7
200,2026-06-04T00:12:22Z,KDCA,2026-06-04,icon_global,88.8,61.7
201,2026-06-04T00:12:22Z,KDCA,2026-06-05,icon_global,92.4,65.5
202,2026-06-04T00:12:22Z,KDCA,2026-06-03,gem_global,83.3,55.2
203,2026-06-04T00:12:22Z,KDCA,2026-06-04,gem_global,88.4,54.1
204,2026-06-04T00:12:22Z,KDCA,2026-06-05,gem_global,92.7,61.5
205,2026-06-04T00:12:22Z,KDCA,2026-06-03,ecmwf_ifs025,84.9,57.2
206,2026-06-04T00:12:22Z,KDCA,2026-06-04,ecmwf_ifs025,92.3,59.7
207,2026-06-04T00:12:22Z,KDCA,2026-06-05,ecmwf_ifs025,95.7,64.8
208,2026-06-04T00:12:22Z,KDCA,2026-06-03,ukmo_global_deterministic_10km,82.0,62.8
209,2026-06-04T00:12:22Z,KDCA,2026-06-04,ukmo_global_deterministic_10km,85.1,66.5
210,2026-06-04T00:12:22Z,KDCA,2026-06-05,ukmo_global_deterministic_10km,91.0,68.6
46,2026-06-04T00:12:22Z,KDEN,2026-06-03,gfs_seamless,79.6,54.7
47,2026-06-04T00:12:22Z,KDEN,2026-06-04,gfs_seamless,89.6,53.1
48,2026-06-04T00:12:22Z,KDEN,2026-06-05,gfs_seamless,84.5,61.8
49,2026-06-04T00:12:22Z,KDEN,2026-06-03,icon_global,80.9,54.7
50,2026-06-04T00:12:22Z,KDEN,2026-06-04,icon_global,87.2,55.3
51,2026-06-04T00:12:22Z,KDEN,2026-06-05,icon_global,85.9,56.1
52,2026-06-04T00:12:22Z,KDEN,2026-06-03,gem_global,80.1,51.1
53,2026-06-04T00:12:22Z,KDEN,2026-06-04,gem_global,86.3,49.2
54,2026-06-04T00:12:22Z,KDEN,2026-06-05,gem_global,88.3,50.2
55,2026-06-04T00:12:22Z,KDEN,2026-06-03,ecmwf_ifs025,77.3,56.3
56,2026-06-04T00:12:22Z,KDEN,2026-06-04,ecmwf_ifs025,87.2,56.2
57,2026-06-04T00:12:22Z,KDEN,2026-06-05,ecmwf_ifs025,84.7,58.1
58,2026-06-04T00:12:22Z,KDEN,2026-06-03,ukmo_global_deterministic_10km,85.0,55.5
59,2026-06-04T00:12:22Z,KDEN,2026-06-04,ukmo_global_deterministic_10km,90.4,59.8
60,2026-06-04T00:12:22Z,KDEN,2026-06-05,ukmo_global_deterministic_10km,90.2,52.2
31,2026-06-04T00:12:22Z,KDFW,2026-06-03,gfs_seamless,87.2,70.8
32,2026-06-04T00:12:22Z,KDFW,2026-06-04,gfs_seamless,84.1,70.9
33,2026-06-04T00:12:22Z,KDFW,2026-06-05,gfs_seamless,86.6,70.2
34,2026-06-04T00:12:22Z,KDFW,2026-06-03,icon_global,89.3,72.6
35,2026-06-04T00:12:22Z,KDFW,2026-06-04,icon_global,85.1,73.0
36,2026-06-04T00:12:22Z,KDFW,2026-06-05,icon_global,83.4,72.9
37,2026-06-04T00:12:22Z,KDFW,2026-06-03,gem_global,89.1,70.5
38,2026-06-04T00:12:22Z,KDFW,2026-06-04,gem_global,86.0,74.5
39,2026-06-04T00:12:22Z,KDFW,2026-06-05,gem_global,84.3,73.6
40,2026-06-04T00:12:22Z,KDFW,2026-06-03,ecmwf_ifs025,85.1,71.4
41,2026-06-04T00:12:22Z,KDFW,2026-06-04,ecmwf_ifs025,83.4,71.9
42,2026-06-04T00:12:22Z,KDFW,2026-06-05,ecmwf_ifs025,82.1,72.2
43,2026-06-04T00:12:22Z,KDFW,2026-06-03,ukmo_global_deterministic_10km,92.0,73.3
44,2026-06-04T00:12:22Z,KDFW,2026-06-04,ukmo_global_deterministic_10km,89.2,75.9
45,2026-06-04T00:12:22Z,KDFW,2026-06-05,ukmo_global_deterministic_10km,82.9,73.8
61,2026-06-04T00:12:22Z,KLAX,2026-06-03,gfs_seamless,69.0,59.4
62,2026-06-04T00:12:22Z,KLAX,2026-06-04,gfs_seamless,72.8,58.0
63,2026-06-04T00:12:22Z,KLAX,2026-06-05,gfs_seamless,76.1,58.1
64,2026-06-04T00:12:22Z,KLAX,2026-06-03,icon_global,71.6,60.1
65,2026-06-04T00:12:22Z,KLAX,2026-06-04,icon_global,75.0,59.0
66,2026-06-04T00:12:22Z,KLAX,2026-06-05,icon_global,75.8,60.5
67,2026-06-04T00:12:22Z,KLAX,2026-06-03,gem_global,69.5,56.8
68,2026-06-04T00:12:22Z,KLAX,2026-06-04,gem_global,71.5,56.9
69,2026-06-04T00:12:22Z,KLAX,2026-06-05,gem_global,73.7,56.2
70,2026-06-04T00:12:22Z,KLAX,2026-06-03,ecmwf_ifs025,80.1,61.3
71,2026-06-04T00:12:22Z,KLAX,2026-06-04,ecmwf_ifs025,85.4,61.3
72,2026-06-04T00:12:22Z,KLAX,2026-06-05,ecmwf_ifs025,83.8,62.8
73,2026-06-04T00:12:22Z,KLAX,2026-06-03,ukmo_global_deterministic_10km,67.7,59.3
74,2026-06-04T00:12:22Z,KLAX,2026-06-04,ukmo_global_deterministic_10km,70.6,60.3
75,2026-06-04T00:12:22Z,KLAX,2026-06-05,ukmo_global_deterministic_10km,69.9,59.5
76,2026-06-04T00:12:22Z,KMIA,2026-06-03,gfs_seamless,85.1,74.6
77,2026-06-04T00:12:22Z,KMIA,2026-06-04,gfs_seamless,79.6,72.7
78,2026-06-04T00:12:22Z,KMIA,2026-06-05,gfs_seamless,82.9,72.0
79,2026-06-04T00:12:22Z,KMIA,2026-06-03,icon_global,80.7,75.4
80,2026-06-04T00:12:22Z,KMIA,2026-06-04,icon_global,83.6,75.2
81,2026-06-04T00:12:22Z,KMIA,2026-06-05,icon_global,85.9,76.2
82,2026-06-04T00:12:22Z,KMIA,2026-06-03,gem_global,83.7,71.5
83,2026-06-04T00:12:22Z,KMIA,2026-06-04,gem_global,78.9,75.7
84,2026-06-04T00:12:22Z,KMIA,2026-06-05,gem_global,82.2,75.3
85,2026-06-04T00:12:22Z,KMIA,2026-06-03,ecmwf_ifs025,79.9,75.4
86,2026-06-04T00:12:22Z,KMIA,2026-06-04,ecmwf_ifs025,80.0,75.3
87,2026-06-04T00:12:22Z,KMIA,2026-06-05,ecmwf_ifs025,82.0,76.6
88,2026-06-04T00:12:22Z,KMIA,2026-06-03,ukmo_global_deterministic_10km,81.4,77.0
89,2026-06-04T00:12:22Z,KMIA,2026-06-04,ukmo_global_deterministic_10km,82.8,76.9
