id,run_at,icao,forecast_date,model_name,high_f,low_f
1,2026-07-23T01:04:54Z,KATL,2026-07-22,gfs_seamless,88.0,75.0
2,2026-07-23T01:04:54Z,KATL,2026-07-23,gfs_seamless,90.0,73.0
3,2026-07-23T01:04:54Z,KATL,2026-07-24,gfs_seamless,88.4,75.1
4,2026-07-23T01:04:54Z,KATL,2026-07-22,icon_global,86.8,73.8
5,2026-07-23T01:04:54Z,KATL,2026-07-23,icon_global,86.8,74.3
6,2026-07-23T01:04:54Z,KATL,2026-07-24,icon_global,82.2,74.6
7,2026-07-23T01:04:54Z,KATL,2026-07-22,gem_global,85.6,73.8
8,2026-07-23T01:04:54Z,KATL,2026-07-23,gem_global,86.0,73.6
9,2026-07-23T01:04:54Z,KATL,2026-07-24,gem_global,82.5,74.6
10,2026-07-23T01:04:54Z,KATL,2026-07-22,ecmwf_ifs025,90.6,72.5
11,2026-07-23T01:04:54Z,KATL,2026-07-23,ecmwf_ifs025,91.1,74.1
12,2026-07-23T01:04:54Z,KATL,2026-07-24,ecmwf_ifs025,87.8,75.2
13,2026-07-23T01:04:54Z,KATL,2026-07-22,ukmo_global_deterministic_10km,90.0,74.6
14,2026-07-23T01:04:54Z,KATL,2026-07-23,ukmo_global_deterministic_10km,89.7,75.3
15,2026-07-23T01:04:54Z,KATL,2026-07-24,ukmo_global_deterministic_10km,82.6,77.4
16,2026-07-23T01:04:54Z,KAUS,2026-07-22,gfs_seamless,102.7,78.6
17,2026-07-23T01:04:54Z,KAUS,2026-07-23,gfs_seamless,99.4,83.9
18,2026-07-23T01:04:54Z,KAUS,2026-07-24,gfs_seamless,101.3,79.8
19,2026-07-23T01:04:54Z,KAUS,2026-07-22,icon_global,103.9,77.5
20,2026-07-23T01:04:54Z,KAUS,2026-07-23,icon_global,97.3,80.7
21,2026-07-23T01:04:54Z,KAUS,2026-07-24,icon_global,96.5,78.6
22,2026-07-23T01:04:54Z,KAUS,2026-07-22,gem_global,102.1,75.3
23,2026-07-23T01:04:54Z,KAUS,2026-07-23,gem_global,100.0,82.8
24,2026-07-23T01:04:54Z,KAUS,2026-07-24,gem_global,95.5,75.7
25,2026-07-23T01:04:54Z,KAUS,2026-07-22,ecmwf_ifs025,101.6,76.1
26,2026-07-23T01:04:54Z,KAUS,2026-07-23,ecmwf_ifs025,100.3,82.4
27,2026-07-23T01:04:54Z,KAUS,2026-07-24,ecmwf_ifs025,96.3,76.3
28,2026-07-23T01:04:54Z,KAUS,2026-07-22,ukmo_global_deterministic_10km,103.1,80.4
29,2026-07-23T01:04:54Z,KAUS,2026-07-23,ukmo_global_deterministic_10km,102.4,84.1
30,2026-07-23T01:04:54Z,KAUS,2026-07-24,ukmo_global_deterministic_10km,94.4,77.9
226,2026-07-23T01:04:54Z,KDCA,2026-07-22,gfs_seamless,95.0,72.3
227,2026-07-23T01:04:54Z,KDCA,2026-07-23,gfs_seamless,84.7,64.0
228,2026-07-23T01:04:54Z,KDCA,2026-07-24,gfs_seamless,82.7,63.7
229,2026-07-23T01:04:54Z,KDCA,2026-07-22,icon_global,91.1,75.4
230,2026-07-23T01:04:54Z,KDCA,2026-07-23,icon_global,82.5,67.7
231,2026-07-23T01:04:54Z,KDCA,2026-07-24,icon_global,84.8,64.0
232,2026-07-23T01:04:54Z,KDCA,2026-07-22,gem_global,83.9,70.3
233,2026-07-23T01:04:54Z,KDCA,2026-07-23,gem_global,79.1,64.7
234,2026-07-23T01:04:54Z,KDCA,2026-07-24,gem_global,80.8,62.8
235,2026-07-23T01:04:54Z,KDCA,2026-07-22,ecmwf_ifs025,89.7,71.6
236,2026-07-23T01:04:54Z,KDCA,2026-07-23,ecmwf_ifs025,81.9,68.0
237,2026-07-23T01:04:54Z,KDCA,2026-07-24,ecmwf_ifs025,84.1,62.7
238,2026-07-23T01:04:54Z,KDCA,2026-07-22,ukmo_global_deterministic_10km,89.1,75.6
239,2026-07-23T01:04:54Z,KDCA,2026-07-23,ukmo_global_deterministic_10km,82.9,70.2
240,2026-07-23T01:04:54Z,KDCA,2026-07-24,ukmo_global_deterministic_10km,85.6,70.6
61,2026-07-23T01:04:54Z,KDEN,2026-07-22,gfs_seamless,92.7,67.0
62,2026-07-23T01:04:54Z,KDEN,2026-07-23,gfs_seamless,87.6,64.6
63,2026-07-23T01:04:54Z,KDEN,2026-07-24,gfs_seamless,97.6,63.5
64,2026-07-23T01:04:54Z,KDEN,2026-07-22,icon_global,93.7,66.5
65,2026-07-23T01:04:54Z,KDEN,2026-07-23,icon_global,87.9,65.3
66,2026-07-23T01:04:54Z,KDEN,2026-07-24,icon_global,93.9,64.7
67,2026-07-23T01:04:54Z,KDEN,2026-07-22,gem_global,93.2,66.7
